Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
ZMAP-2021-0012      ,Zoning Map Amendment - ZCASE,Approved,,8/13/2021,,,Plan,,2.34383E+11,COMPASS CREEK SECTION 4 : A Zoning Map Amendment to rezone approx. 10.03 acre portion of Parcel A2-1 from PD-CC(SC) to PD-IP. Applicant is requesting to amend        proffers on the PD-IP property and PIN 234-29-0522 to bring both areasmore in conformance.
ZMAP-2021-0011      ,Zoning Map Amendment - ZCASE,Approved,,8/9/2021,,,Plan,,,AIRPORT IMPACT OVERLAY DISTRICT UPDATE : Zoning Map Amendment to amend the boundaries of the Airport Impact    Overlay District (AIOD).
ZRTD-2021-0005      ,Zoning Map Amendment - ZCASE,Approved,,8/9/2021,,,Plan,STERLING VA 20166,30208833000,"LOUDOUN COMMERCE CENTER : Zoning Conversion in the Route 28 Tax District to rezone three parcelstotalling 14.31 acres from PD-IP under the January 7, 2003 Revised    1993 Zoning                                                           Ordinance to PD-IP under the Revised 1993 Zoning Ordinance as amended from time to time."
ZRTD-2021-0004      ,Zoning Map Amendment - ZCASE,Approved,,7/26/2021,,,Plan,45925 HORSESHOE DR STERLING VA 20166,30300991000,HORSESHOE DRIVE : A Zoning Conversion (ZRTD) to convert approximately 11.05 acres from  PD-IP under the 1972 Loudoun County Zoning Ordinance to PD-IP under   the Revised 1993 Loudoun County Zoning Ordinance as amended.
ZMAP-2021-0010      ,Zoning Map Amendment - ZCASE,In Review,UNIVERSITY CENTER PROJECT,7/23/2021,,,Plan,20052 GARDEN CENTER CT ASHBURN VA 20147,57489129000,DOGWOOD FARM STATION : Zoning Map Amendment to rezone 19.33 acres from A-3 to R-24 ADU to    construct 485 multi-family units including 100 affordable dwelling    units.
ZMAP-2021-0009      ,Zoning Map Amendment - ZCASE,Withdrawn,,6/22/2021,,,Plan,21100 EVERGREEN MILLS RD LEESBURG VA 20175,2.78309E+11,LEESBURG SOUTH FIRE & RESCUE STATION : A Zoning Map Amendment to rezone 5 acres of a 181.22 acre parcel from PD-RV to A-3 to allow the development of a Fire and Rescue Station.
ESMT-2021-0037      ,"Plat - Tier 1 - Boundary Line Adjustment (BLAD), Easements (ESMT), or Dedication Plats (DEDI)",Approved,,6/22/2021,,,Plan,,2.46204E+11,"IAD 11 QUAIL RIDGE NCP LLC : REQUEST APPROVAL OF AN EASEMENT PLAT (ESMT) CREATING OFFSITE EASEMENTSRELATED TO IAD 11, IN THE (PDIP) PLANNED DEVELOPMENT-INDUSTRIAL PARK  ZONING DISTRICT.                                                      SDM"
ZMAP-2021-0008      ,Zoning Map Amendment - ZCASE,In Review,,6/21/2021,,,Plan,19882 EVERGREEN MILLS RD LEESBURG VA 20175,2.35378E+11,"VILLAGE AT CLEAR SPRINGS : A Zoning Map Amendment (ZMAP-2021-0008) to rezone approximately 245.95acres from AR-1 to PD-H6 administered as R-8 and R-16 Zoning Districtsto allow the development of 1,238 total dwelling units."
LEGI-2023-0017,Legislative Land Development Application,In Review,,6/21/2021,,,Plan,19882 EVERGREEN MILLS RD LEESBURG VA 20175,2.35378E+11,"SPEX-2021-0028:  A Special Exception (SPEX) to allow Playing fields and courts; lighted use in the R-8 zoning district pursuant to Section 3-504(I).         
SPEX-2021-0029:  A Special Exception (SPEX) to allow Private Club or Lodge use in the  R-8 zoning district pursuant to Section 3-504(J)                      
SPEX-2021-0030:  A Special Exception to modify Section 7-803(C)(1)(a), 7-803(C)(1)(b), 7-803(C)(2)(a), 7-803(C)(2)(b) R-8 Yard Requirements                  
SPEX-2021-0058:  A Special Exception to modify Section 7-903(C)(1)(a), 7-903(C)(1)(b), and 7-903(C)(1)(c)                                                    
SPEX-2022-0044:  Zoning Ordinance modification to Section 3-104(C)(4) to permit        modification of the rear yard requirements within the R-1 for an      existing home within the development.                                 
ZMAP-2021-0008:  A Zoning Map Amendment (ZMAP-2021-0008) to rezone approximately 245.95acres from AR-1 to PD-H6 administered as R-8 and R-16 Zoning Districtsto allow the development of 1,238 total dwelling units.               
ZMOD-2021-0033:  A Zoning Modification to modify Section 3-502 Size and Location       requirements in the R-8 zoning district to exceed 50 acres.           
ZMOD-2021-0034:  A Zoning Modification to modify Section 3-602 Size and Location       requirements in the R-16 zoning district to exceed 25 acres.          
ZMOD-2021-0035:  A Zoning Modification to modify Section 7-803(B)(3) Lot Width from    22ft to 20ft.                                                         
ZMOD-2021-0036:  A Zoning Modification to modify Section 3-511(A) and Section 1-205(A) to allow single family detached dwellings to front and access private road.                                                                 
ZMOD-2021-0091:  A Zoning Modification (ZMOD-2021-0091) to modify Section 7-903(B)(2)  to permit a lot of width of 20 feet (24 feet required)                
ZMOD-2022-0036:  A Zoning Modification seeks a modification of Zoning Ordinance       5-1404(B) in order to permit the proposed residential and civic uses  associated with the project without requiring internal buffer yards.  
ZMOD-2022-0037:  A Zoning Modification of Zoning Ordinance  5-1303(B)(4) to permit thedevelopment of alleyways and certain private streets serving single   family attached units to be developed without inclusion of street     trees .                                                               A Zoning Modification of  5-1303(A)(3) and  5-1303(A)(4) to permit  the calculation of minimum tree canopy coverage to be tabulated as an overall calculation for the development, rather than require the      minimum canopy coverage for each submitted site plan.                 
ZMOD-2022-0082:  Modification to Zoning Ordinance Section 5-1404(D) to permit a Type 1 roadway buffer to be provided in a 5-foot width, rather than a 10-footwidth. The required plantings will still be provided.                 
"
ZMAP-2021-0007      ,Zoning Map Amendment - ZCASE,Approved,WATERSIDE PROJECT,5/24/2021,,,Plan,,35277033000,INNOVATION MULTIFAMILY : A Zoning Map Amendment to rezone approximately 4.8 acres from R-1 to  PD-TC Zoning District to allow the development of 415 rental          multi-family                                                          attached dwelling units.
ZMOD-2021-0024      ,Zoning Modification - ZCASE,Withdrawn,,5/17/2021,,,Plan,,1.54199E+11,"HYDE PARK : A Zoning Modification to modify Section 5-1403(B), Road Corridor      Buffer Setbacks, to reduce the building setback from Belmont Ridge    Road from 100' to 75' and building setback fom Broadland Boulevard    from 75  to 45  & 60 ."
SPEX-2021-0022      ,Special Exception - SCASE,Withdrawn,,5/17/2021,,,Plan,,1.54199E+11,"HYDE PARK : A Special Exception (SPEX) to modify 7-903(C)(1)(a) and               7-903(C)(1)(c), to reduce the front and rear yards from 15 feet to    5feet."
ZMOD-2021-0020      ,Zoning Modification - ZCASE,Withdrawn,,5/17/2021,,,Plan,,1.54199E+11,"HYDE PARK : A Zoning Modification to modify Section 3-602, Size and Location, to  increase the district size from 25 acres to 58 acres."
ZMAP-2021-0006      ,Zoning Map Amendment - ZCASE,Withdrawn,,5/17/2021,,,Plan,,1.54199E+11,HYDE PARK : A Zoning Map Amendment (ZMAP-2021-0006) to rezone approximately 57.61 acres from PD-OP and PD-H3 (administered as PD-OP) to R-16 ADU Zoning District to allow the development of 444 single-family attached and   381 stacked townhouse or multi-family residential units.
ZMOD-2021-0023      ,Zoning Modification - ZCASE,Withdrawn,,5/17/2021,,,Plan,,1.54199E+11,"HYDE PARK : A Zoning Modification to modify Section 3-607(B)(2), Building Height, to allow 60  building height without additional setback for a height  of over 45"
SBPR-2021-0006      ,Plat - Tier 3 - Preliminary/Record Plat (SBPR) or Record Plat (SBRD),Approved,,5/3/2021,,,Plan,42139 REEDS FARM LN ALDIE VA 20105,2.03174E+11,"INOVA HEALTH SYSTEM : REQUEST APPROVAL OF A PRELIMINARY / RECORD SUBDIVISION PLAT (SBPR) TO CREATE FIVE LOT, IN THE PLANNED DEVELOPMENT INDSUTRIAL PARK (PDIP)    ZONING DISTRICT.                                                      AM"
ZRTD-2021-0003      ,Zoning Map Amendment - ZCASE,Approved,,4/26/2021,,,Plan,STERLING VA 20166,45252512000,PROLOGIS NOVA 1 : A Zoning Conversion to convert approximately 19.51 acres from PD-GI   under the 1972 Loudoun County Zoning Ordinance to PD-GI under the     Revised 1993 Loudoun County Zoning Ordinance as amended.
SPEX-2021-0020      ,Special Exception - SCASE,Approved,,4/19/2021,,,Plan,43474 MOUNTAIN VIEW DR CHANTILLY VA 20152,1.28397E+11,MOUNTAIN VIEW RESIDENTIAL : A Special Exception to reduce the front-yard setback for ADUs in the  R-8 district from 15  to 12  pursuant to Section 7-800(C)(1)(a) of theRevised 1993 Loudoun County Zoning Ordinance.
ZMAP-2021-0003      ,Zoning Map Amendment - ZCASE,Approved,DULLES WORLD CENTER PROJECT,4/5/2021,,,Plan,,35173774000,"RIVANA AT INNOVATION STATION : A Zoning Map Amendment to rezone approximately 80 acres of property   from PD-OP, PD-RDP to PD-TC Zoning District and to revise and         supersede any previous CDP and Proffers associated on the property fora mixed-use development."
ZMAP-2021-0005      ,Zoning Map Amendment - ZCASE,Approved,,3/30/2021,,,Plan,,83469403000,"BELMONT PARK : A Zoning Map Amendment to rezone approximately 12.16 acres of propertyfrom the PD-OP Zoning District to R-16, Townhouse/Multi-family        Residential to allow the development of 71 single-family attached     units and 70 2 over 2 units."
ZMAP-2021-0004      ,Zoning Map Amendment - ZCASE,Approved,,3/23/2021,,,Plan,,29285117000,"COLONNADE : A Zoning Map Amendment to rezone approximately 4.15-acre property fromPD-CC-NC to R-16, Townhouse/Multi-family Residential for the          development of 60 single-family attached dwelling units inclusive of 8Affordable Dwelling Units."
ZCOR-2021-0050      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,3/23/2021,,,Plan,,62288653000,"PIN 062-28-8653 VERIF : Shane M. Murphy of Reed Smith, is requesting a Verification request onPIN 062-28-8653, regarding the following:                             1.           The current zoning classification of each Parcel,        attaching a copy                                                      of the current Zoning District Regulations and Zoning Map;            2.	Confirmation that each Parcel is zoned PD-IP and is administered   under the 1993 Zoning Ordinance and not the Revised 1993 Zoning       Ordinance;                                                            3.	Confirmation that each Parcel may be developed by right or by      special exception for any allowable use in the PD-IP zoning district; 4.	Whether there are any active applications, such as Special         Exceptions, on any of the Parcels;                                    5.	Whether there is any mechanism that would permit density to be     ""shifted"" among the Parcels within the Broad Run Business Center,     provided all other conditions are met;                                6.	Whether any Parcel is located within a Special Tax District,       identifying the district and the applicable levy and regulations;     7.	Whether any Parcel is located within an overlay district,          identifying the district, and attaching a copy of the current overlay district regulations;                                                 8.	The date and number of any ordinance enacted by the Loudoun County Board of Supervisors approving a map amendment to rezone any of the   Parcels to the current zoning district, the rezoning application      number and any proffered conditions and/or development conditions     governing the use of each Parcel, attaching a copy of any such        ordinance and proffers and/or development conditions;                 9.	With regard to the proffers and/or development conditions governingthe use of each Parcel, whether there are any outstanding violations  or non-conformities with any proffers and/or development conditions;  10.	Any determination by the Zoning Administrator which relate to     proffers, attaching a copy of each determination;                     11.	With regard to any variance conditions or restrictions to which   any Parcel is subject (a) whether any of these conditions are still   outstanding, i.e., have not been fulfilled; and (b) whether there are any outstanding violations or non-conformities;                       12.	Any determinations by the Zoning Administrator which relate to theconditions or restrictions pertaining to said variances, attaching a  copy of each deter:mination; and                                      13.	A statement that, according to the files of the Department of     Building and Development: (a) each Parcel is in compliance with all   applicable zoning codes and ordinances, including any special zoning  conditions imposed upon the Parcel and any on-site parking            requirements; (b) there are no zoning violations, complaints or zoningenforcement actions currently pending against any of the Parcels; and (c) there are no rezonings, site plans, use permits, variances or     other applications pending in connection with any of the Parcels."
ZCOR-2021-0053      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,3/23/2021,,,Plan,,44179478000,"PIN 044-17-9478 VERIF : Shane M. Murphy of Reed Smith, is requesting a Verification request onPIN 044-17-9478, regarding the following:                             1.           The current zoning classification of each Parcel,        attaching a copy                                                      of the current Zoning District Regulations and Zoning Map;            2.	Confirmation that each Parcel is zoned PD-IP and is administered   under the 1993 Zoning Ordinance and not the Revised 1993 Zoning       Ordinance;                                                            3.	Confirmation that each Parcel may be developed by right or by      special exception for any allowable use in the PD-IP zoning district; 4.	Whether there are any active applications, such as Special         Exceptions, on any of the Parcels;                                    5.	Whether there is any mechanism that would permit density to be     ""shifted"" among the Parcels within the Broad Run Business Center,     provided all other conditions are met;                                6.	Whether any Parcel is located within a Special Tax District,       identifying the district and the applicable levy and regulations;     7.	Whether any Parcel is located within an overlay district,          identifying the district, and attaching a copy of the current overlay district regulations;                                                 8.	The date and number of any ordinance enacted by the Loudoun County Board of Supervisors approving a map amendment to rezone any of the   Parcels to the current zoning district, the rezoning application      number and any proffered conditions and/or development conditions     governing the use of each Parcel, attaching a copy of any such        ordinance and proffers and/or development conditions;                 9.	With regard to the proffers and/or development conditions governingthe use of each Parcel, whether there are any outstanding violations  or non-conformities with any proffers and/or development conditions;  10.	Any determination by the Zoning Administrator which relate to     proffers, attaching a copy of each determination;                     11.	With regard to any variance conditions or restrictions to which   any Parcel is subject (a) whether any of these conditions are still   outstanding, i.e., have not been fulfilled; and (b) whether there are any outstanding violations or non-conformities;                       12.	Any determinations by the Zoning Administrator which relate to theconditions or restrictions pertaining to said variances, attaching a  copy of each deter:mination; and                                      13.	A statement that, according to the files of the Department of     Building and Development: (a) each Parcel is in compliance with all   applicable zoning codes and ordinances, including any special zoning  conditions imposed upon the Parcel and any on-site parking            requirements; (b) there are no zoning violations, complaints or zoningenforcement actions currently pending against any of the Parcels; and (c) there are no rezonings, site plans, use permits, variances or     other applications pending in connection with any of the Parcels."
ZCOR-2021-0052      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,3/23/2021,,,Plan,,44175699000,"PIN 044-17-5699 VERIF : Shane M. Murphy of Reed Smith, is requesting a Verification request onPIN 044-17-5699, regarding the following:                             1.           The current zoning classification of each Parcel,        attaching a copy                                                      of the current Zoning District Regulations and Zoning Map;            2.	Confirmation that each Parcel is zoned PD-IP and is administered   under the 1993 Zoning Ordinance and not the Revised 1993 Zoning       Ordinance;                                                            3.	Confirmation that each Parcel may be developed by right or by      special exception for any allowable use in the PD-IP zoning district; 4.	Whether there are any active applications, such as Special         Exceptions, on any of the Parcels;                                    5.	Whether there is any mechanism that would permit density to be     ""shifted"" among the Parcels within the Broad Run Business Center,     provided all other conditions are met;                                6.	Whether any Parcel is located within a Special Tax District,       identifying the district and the applicable levy and regulations;     7.	Whether any Parcel is located within an overlay district,          identifying the district, and attaching a copy of the current overlay district regulations;                                                 8.	The date and number of any ordinance enacted by the Loudoun County Board of Supervisors approving a map amendment to rezone any of the   Parcels to the current zoning district, the rezoning application      number and any proffered conditions and/or development conditions     governing the use of each Parcel, attaching a copy of any such        ordinance and proffers and/or development conditions;                 9.	With regard to the proffers and/or development conditions governingthe use of each Parcel, whether there are any outstanding violations  or non-conformities with any proffers and/or development conditions;  10.	Any determination by the Zoning Administrator which relate to     proffers, attaching a copy of each determination;                     11.	With regard to any variance conditions or restrictions to which   any Parcel is subject (a) whether any of these conditions are still   outstanding, i.e., have not been fulfilled; and (b) whether there are any outstanding violations or non-conformities;                       12.	Any determinations by the Zoning Administrator which relate to theconditions or restrictions pertaining to said variances, attaching a  copy of each deter:mination; and                                      13.	A statement that, according to the files of the Department of     Building and Development: (a) each Parcel is in compliance with all   applicable zoning codes and ordinances, including any special zoning  conditions imposed upon the Parcel and any on-site parking            requirements; (b) there are no zoning violations, complaints or zoningenforcement actions currently pending against any of the Parcels; and (c) there are no rezonings, site plans, use permits, variances or     other applications pending in connection with any of the Parcels."
ZCOR-2021-0051      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,3/23/2021,,,Plan,,62292662000,"PIN 062-29-2662 VERIF : Shane M. Murphy of Reed Smith, is requesting a Verification request onPIN 062-29-2662, regarding the following:                             1.           The current zoning classification of each Parcel,        attaching a copy                                                      of the current Zoning District Regulations and Zoning Map;            2.	Confirmation that each Parcel is zoned PD-IP and is administered   under the 1993 Zoning Ordinance and not the Revised 1993 Zoning       Ordinance;                                                            3.	Confirmation that each Parcel may be developed by right or by      special exception for any allowable use in the PD-IP zoning district; 4.	Whether there are any active applications, such as Special         Exceptions, on any of the Parcels;                                    5.	Whether there is any mechanism that would permit density to be     ""shifted"" among the Parcels within the Broad Run Business Center,     provided all other conditions are met;                                6.	Whether any Parcel is located within a Special Tax District,       identifying the district and the applicable levy and regulations;     7.	Whether any Parcel is located within an overlay district,          identifying the district, and attaching a copy of the current overlay district regulations;                                                 8.	The date and number of any ordinance enacted by the Loudoun County Board of Supervisors approving a map amendment to rezone any of the   Parcels to the current zoning district, the rezoning application      number and any proffered conditions and/or development conditions     governing the use of each Parcel, attaching a copy of any such        ordinance and proffers and/or development conditions;                 9.	With regard to the proffers and/or development conditions governingthe use of each Parcel, whether there are any outstanding violations  or non-conformities with any proffers and/or development conditions;  10.	Any determination by the Zoning Administrator which relate to     proffers, attaching a copy of each determination;                     11.	With regard to any variance conditions or restrictions to which   any Parcel is subject (a) whether any of these conditions are still   outstanding, i.e., have not been fulfilled; and (b) whether there are any outstanding violations or non-conformities;                       12.	Any determinations by the Zoning Administrator which relate to theconditions or restrictions pertaining to said variances, attaching a  copy of each deter:mination; and                                      13.	A statement that, according to the files of the Department of     Building and Development: (a) each Parcel is in compliance with all   applicable zoning codes and ordinances, including any special zoning  conditions imposed upon the Parcel and any on-site parking            requirements; (b) there are no zoning violations, complaints or zoningenforcement actions currently pending against any of the Parcels; and (c) there are no rezonings, site plans, use permits, variances or     other applications pending in connection with any of the Parcels."
ZRTD-2021-0002      ,Zoning Map Amendment - ZCASE,Denied,,3/16/2021,,,Plan,45564 THAYER RD STERLING VA 20166,30465708000,THAYER ROAD : A Zoning Conversion to convert approximately 9.82 acres from PD-IP    under the 1972 Loudoun County Zoning Ordinance to PD-IP under the     Revised 1993 Loudoun County Zoning Ordinance as amended.
ZCOR-2021-0020      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,2/10/2021,,,Plan,,88371171000,"PIN 088-37-1171 VERIF : Stephen Collins of Northfield is requesting a Verification request on PIN 088-37-1171. The Board of Supervisors approved a rezoning of      approximately 18.76 acres (ZMAP-2019-2020, SPMI-2019-0021) to R-24 ADUzoning district, subject to proffers dated January 11, 2021 and       conditions of approval dated January 6, 2021."
ZRTD-2021-0001      ,Zoning Map Amendment - ZCASE,Approved,,1/25/2021,,,Plan,,46305546000,LOUDOUN GATEWAY LOT 2 : A Zoning Conversion (ZRTD) to convert approximately 6.09 acres from   PD-IP under the 1972 Loudoun County Zoning Ordinance to PD-IP under   the Revised 1993 Loudoun County Zoning Ordinance as amended.
STMP-2021-0001      ,Engineering Plan,Approved,,1/19/2021,,,Plan,41840 GROWTH MINDSET LN ALDIE VA 20105,2.03354E+11,"IAD11 DATA CENTER : REQUEST APPROVAL OF A MODIFIED PROCESS SITE PLAN (STMP) FOR THE       CONSTRUCTION OF 1 DATA CENTER BUILDING, IN THE PLANNED                DEVELOPMENT-INDUSTRIAL PARK (PDIP) ZONING DISTRICT.                   AM"
ZMAP-2021-0002      ,Zoning Map Amendment - ZCASE,Approved,,1/12/2021,,,Plan,39469 JOHN MOSBY HWY ALDIE VA 20105,3.61456E+11,ALDIE HISTORIC DISTRICT ADDITION : A Zoning Map Amendment to add two parcels to the existing Historic    District of Aldie per Section 6-1806 of the Revised 1993 Loudoun      County Zoning Ordinance.
ZMAP-2021-0001      ,Zoning Map Amendment - ZCASE,Approved,,1/11/2021,,,Plan,25534 GUM SPRING RD CHANTILLY VA 20152,2.06288E+11,GUM SPRING RESIDENTIAL : A Zoning Map Amendment to rezone approximately 2.0 acres from R-1 to  R-8 Single Family Residential District for the development of up to 12single-family attached residential units.
ZMAP-2020-0015      ,Zoning Map Amendment - ZCASE,Approved,,11/25/2020,,,Plan,45130 WAXPOOL RD STERLING VA 20166,43172630000,DULLES 28 TECHNOLOGY PARK : 39.819 A Zoning Map Amendment to rezone approximately 39.819 acres    from PD-CH                                                            under the 1972 Zoning Ordinance and PD-CC-RC under the Revised 1993   Loudoun County Zoning Ordinance to PD-IP to allow the development of  data center and other PD-IP uses.
ZMAP-2020-0014      ,Zoning Map Amendment - ZCASE,Approved,,11/23/2020,,,Plan,46321 MCCLELLAN WAY STERLING VA 20165,19181583000,"THE VILLAS AT CASCADES : A Zoning Map Amendment (ZMAP-2020-0014) to rezone approximately 6.93  acres from PD-H4, administered as PD-CC-CC to R-24, Multi-family      Residential Zoning District to allow the development of 178 (90       two-over-one  and 88  two-over-two) multi-family stacked residential  units."
ZMAP-2020-0013      ,Zoning Map Amendment - ZCASE,Approved,COMMONWEALTH CENTER PROJECT,11/9/2020,,,Plan,,40359407000,COMMONWEALTH CENTER RESIDENTIAL : A Zoning Map Amendment (ZMAP-2020-0013) to rezone approximately 23.03 acres from PD-CC(SC) to R-24 Zoning District to allow the 507  MF     units 285 traditional multi-family and 222 stacked multi-family
ZMAP-2020-0012      ,Zoning Map Amendment - ZCASE,Approved,,10/21/2020,,,Plan,43474 MOUNTAIN VIEW DR CHANTILLY VA 20152,1.28397E+11,"MOUNTAIN VIEW RESIDENTIAL : A Zoning Map Amendment to rezone approximately 6.33 acres from CR-1,  Countryside Residential-1 to R-8 ADU Single Family Residential for thedevelopment of up to 41 single-family attached residential units."
ZCOR-2020-0182      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,KINCORA PROJECT,10/20/2020,,,Plan,,40190276000,"PIN # 040-19-0276 VERIF : Jessica Vara of Hunton, Andrews and Kurth, is requesting a            Verification letter on PIN # 040-19-0276 regarding zoning regulations,zoning approvals (rezoning, special exception, special permit), no    pending appeals and violations."
ZCOR-2020-0184      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,KINCORA PROJECT,10/20/2020,,,Plan,,40193991000,"PIN # 040-19-3991 VERIF : Jessica Vara of Hunton, Andrews and Kurth, is requesting a            Verification letter on PIN # 040-19-3991 regarding zoning regulations,zoning approvals (rezoning, special exception, special permit), no    pending appeals and violations."
ZCOR-2020-0183      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,KINCORA PROJECT,10/20/2020,,,Plan,21391 PACIFIC BLVD STERLING VA 20166,41194573000,"PIN # 041-19-4573 VERIF : Jessica Vara of Hunton, Andrews and Kurth, is requesting a            Verification letter on PIN # 041-19-4573 regarding zoning regulations,                          zoning approvals (rezoning, special         exception, special permit), no                                        pending appeals and violations."
ZRTD-2020-0007      ,Zoning Map Amendment - ZCASE,Approved,,10/7/2020,,,Plan,1201 SEVERN WAY E STERLING VA 20166,42107650000,ALBAN CAT FACILITY : A Zoning Conversion to convert approximately 9.7 acres from PD-IP     under the 1972 Loudoun County Zoning Ordinance to PD-IP under the     Revised 1993 Loudoun County Zoning Ordinance as amended.
ZRTD-2020-0006      ,Zoning Map Amendment - ZCASE,Approved,KINCORA PROJECT,10/7/2020,,,Plan,21391 PACIFIC BLVD STERLING VA 20166,41194573000,KINCORA VILLAGE CENTER : A Zoning Conversion to convert certain portions of the property zoned as PD-IP under the 1972 Loudoun County Zoning Ordinance to PD-IP underthe Revised 1993 Loudoun County Zoning Ordinance.
ZRTD-2020-0005      ,Zoning Map Amendment - ZCASE,Approved,KINCORA PROJECT,10/7/2020,,,Plan,21391 PACIFIC BLVD STERLING VA 20166,41194573000,"KINCORA VILLAGE CENTER : A Zoning Conversion of portions of the PD-MUB Zoning District under   the Revised 1993 Loudoun County Zoning Ordinance as amended through   February 17, 2010 to PD-MUB under the Revised 1993 Loudoun County     Zoning Ordinance as amended."
ZMAP-2020-0011      ,Zoning Map Amendment - ZCASE,In Review,,8/18/2020,,,Plan,45180 RUSSELL BRANCH PKWY ASHBURN VA 20147,40387478000,THE FLATS AT BROAD RUN : A Zoning Map Amendment to rezone approximately 6.21-acre portion of   the parcel from PD-OP Zoning District under the 1993 Loudoun County   Zoning Ordinance to R-24 Zoning District for the development up to 178multi-family dwelling units inclusive of 6 Affordable Dwelling Units  (ADUs).
ZMAP-2020-0010      ,Zoning Map Amendment - ZCASE,Approved,ARCOLA CENTER PROJECT,7/15/2020,,,Plan,,1.62152E+11,ARCOLA GROVE COMMERCIAL : A Zoning Map Amendment to rezone approximately 23.5 acre property fromthe Rural Commercial (RC) Zoning District to Planned Development      Industrial Park (PDIP) for permitted PD-IP uses.
ZMAP-2020-0009      ,Zoning Map Amendment - ZCASE,In Review,,6/1/2020,,,Plan,,12262912000,POTOMAC VIEW TOWNHOMES : A Zoning Map Amendment (ZMAP) to rezone 2.82 acres from R-1 and PDH-3 Zoning Districts to R-8 Zoning District for the development of 24     townhomes including 2 Affordable Dwelling Units (ADUs).
ZMAP-2020-0008      ,Zoning Map Amendment - ZCASE,In Review,,5/28/2020,,,Plan,23160 SLEEPING WOODS CT ALDIE VA 20105,2.43107E+11,"FLEETWOOD NORTH : A Zoning Map amendment to rezone approximately 95.2 acres from TR-3   UBF to R-4, Single Family Residential ADU for the development of up to320 single family detached units."
ZMAP-2020-0007      ,Zoning Map Amendment - ZCASE,Approved,ARCOLA CENTER PROJECT,5/27/2020,,,Plan,,1.63492E+11,THE SHOPS AND TECH AT ARCOLA CENTER : A Zoning Map Amendment to rezone approximately 33.94 acre portion fromPD-CC-RC to PDIP allow the development of Flex Industrial and Office  Uses.
ZCOR-2020-0090      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,5/18/2020,,,Plan,21446 JAMES MONROE HWY ALDIE VA 20105,3.18366E+11,GOOSE CREEK WATERFOWL PROFFER : Kevin E Murray of Tri-Tek is requesting a Proffer determination on PIN# 318-36-5937 regarding the 100 acre parcel of land for the           construction of waterfowl impoundments (duck pond) and related        landscape features. We would like to confirm that the proposal is in  conformance with the proffers for Courtland rezoning ZMAP-1994-0008   and ZCPA-2005-0016.
ZMAP-2020-0006      ,Zoning Map Amendment - ZCASE,Inactive,,5/13/2020,,,Plan,ASHBURN VA 20147,1.52204E+11,BELMONT GREENE REVITALIZATION : A Zoning Map Amendment to rezone 6.98 acres from PD-H3 to R-16 ADU in order to develop 120 dwelling units.
ZRTD-2020-0004      ,Zoning Map Amendment - ZCASE,Approved,,5/7/2020,,,Plan,45934 WOODLAND RD STERLING VA 20166,31497342000,"WOODLAND PLAZA TALL OAKS, LOT 1 : A Zoning Conversion to convert approximately 1.39 acres from PD-IP    Zoning District from the Revised 1993 Loudoun County Zoning Ordinance,amended through September 29, 2010 to the Revised 1993 Loudoun County Zoning Ordinance as amended."
ZMAP-2020-0005      ,Zoning Map Amendment - ZCASE,Denied,,4/23/2020,,,Plan,20776 SYCOLIN RD ASHBURN VA 20147,1.54455E+11,"GOOSE CREEK OVERLOOK : A Zoning Map Amendment to rezone approximately 46 acres from Single   Family Residential (R-1) to the Planned Development Housing 4 (PD-H4),Administered as Single Family Residential (R-8) &                     Townhouse/Multi-Family Residential (R-16 ADU) for the development up  to 123 Single Family Attached, 40 Multi-Family Stacked, and 75        Multi-Family units."
ZMAP-2020-0004      ,Zoning Map Amendment - ZCASE,Approved,,4/23/2020,,,Plan,23208 SLEEPING WOODS CT ALDIE VA 20105,2.44496E+11,"FLEETWOOD SOUTH : A Zoning Map amendment to rezone approximately 95.2 acres from TR-3   UBF  to R-4, Single Family Residential ADU for the development of up  to 320 single family detached units."
ZRTD-2020-0003      ,Zoning Map Amendment - ZCASE,Approved,KINCORA PROJECT,4/14/2020,,,Plan,21391 PACIFIC BLVD STERLING VA 20166,41194573000,TEMPLE BAPTIST CHURCH : A Zoning Conversion of portions of the PD-IP Zoning District under the1972 Loudoun County Zoning Ordinance to the Revised 1993 Loudoun      County Zoning Ordinance as amended.
ZMAP-2020-0003      ,Zoning Map Amendment - ZCASE,Approved,,4/13/2020,,,Plan,23844 BELMONT RIDGE RD ASHBURN VA 20148,1.61254E+11,"BRAMBLETON SOUTH INDUSTRIAL PROPERTIES : A Zoning Map Amendment to rezone approximately 160 acres of property  from CR-1, PD-GI and PD-H4 zoning districts to the PD-IP zoning       district for the development of data center."
