Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"ZPA2002-02935","Zoning Approval - Occupancy Permit Approval","Approved","","11/16/2001","","","Plan","14011 MINNIEVILLE RD","8192-71-3036","OPA - OK FOR OCCUPANCY FOR OFFICE USE ONLY (PER REZONING #84-01) - SUBJECT TO THE ISSUANCE OF THE CERTIFICATE OF  USE AND OCCUPANCY BY PUBLIC WORKS"
"ZPA2005-08285","Zoning Approval - Sign","Approved","","04/19/2005","","","Plan","10135 MIDDLEBROOKS TR","7595-11-3559","SIGN - MIDDLEBROOKS GARDEN - CONSTRUCT ONE SUBDIVISION SIGN (21.75 SQ FT) ON STONE WALL.  SIGN SHALL COMPLY WITH THE SIGN ORDINANCE AND PROFFERS OF REZONING #PLN2002-00132."
"ZPA2007-00963","Zoning Approval - Sign","Approved","","08/03/2006","","","Plan","7523 LINTON HALL RD","7397-63-9418","SIGN - SUBWAY - ALTERATION FRONT WALL - 2' 11"" X 11' 5"" - LEE HWY HCOD - SUBJECT TO REZONING COMPREHENSIVE SIGN PROGRAM - MUST CONFORM TO ALL PWC SIGN REGULATIONS"
"ZPA1999-02693","Zoning Approval - Sign","Approved","","12/17/1998","","","Plan","4667 SUDLEY RD","7499-86-0230","SIGN 1 NEW FRONT WALL SIGN SUBJECT TO PROFFERS OF REZONING 96-0019 AND SECTION 32-250.20 OF THE PRINCE WILLIAM COUNTY ZONING ORDINANCE [SIGN REGULATIONS]. "
"ZPA2011-02118","Zoning Approval - Sign","Approved","","10/21/2010","","","Plan","12701 MARBLESTONE DR Unit: 250","8193-01-8692","SIGN / BERKLEYNET W/LOGO - NEW FRONT WALL. SHALL COMPLY WITH ALL APPICABLE SIGN REGULATIONS, PROFFERS OF REZONING #PLN2000-00132, AND CONDITIONS OF SPECIAL USE PERMIT #PLN2000-00133."
"ZPA2008-05499","Zoning Approval - Certificate of Zoning Approval","Voided","","04/09/2008","","","Plan","4236 INN ST","8188-44-9875","CZA - OK FOR OCCUPANCY FOR SINGLE FAMILY DWELLING - SUBJECT TO THE PROFFERS APPROVED 2/26/08 IN REZONING PLN2007-00668 - SUBJECT TO OCCUPANCY PERMIT FROM PUBLIC WORKS"
"ZPA2007-01311","Zoning Approval - Sign","Approved","","08/15/2006","","","Plan","5481 MERCHANTS VIEW SQ","7299-71-8268","SIGN - SUBWAY - NEW FRONT FAADE - 2' 6"" X 12' 2"" - JAMES MADISON HWY HCOD - SUBJECT TO REZONING COMPREHENSIVE SIGN PROGRAM - MUST CONFORM TO ALL PWC SIGN REGULATIONS"
"15-00093R00S01","Subdivision Plan - Preliminary","Approved","","11/03/2014","","","Plan","1800 POTOMAC SHORES PY DUMFRIES VA 22026","8389-54-1076","PRELIMINARY PLAN FOR RESIDENTIAL"
"SDR2016-00052","Subdivision Plan - Revision","Approved","","11/19/2015","","","Plan","1800 POTOMAC SHORES PY DUMFRIES VA 22026","8389-54-1076","POTOMAC SHORES TOWN CENTER LB 9 BLCK 1B - REVISION TO PRELIMINARY ADD 5 UNITS"
"14-00082R01S01","Subdivision Plan - Revision","Approved","","10/07/2014","","","Plan","1720 FEATHERSTONE RD","8391-57-2307","REVISION TO CHANGE UNIT TYPES, SANITARY SEWER & WATER METERS"
"ZNA2017-00174","Zoning Approval - Sign","Approved","","07/13/2016","","","Plan","5351 WELLINGTON BRANCH DR Unit: US001 GAINESVILLE VA 20155","7397-94-5516","PERMANENT FREESTANDING MONUMENT SIGN FOR VIRGINIA GATEWAY FOR CABELA'S IN CONFORMANCE WITH REZ # PLN2015-20005 (CABELA'S REZONING - MONUMENT SIGNAGE) CABELA'S ADDRESS IS 5291 WELLINGTON BRANCH DR."
"ZNA2018-00993","Zoning Approval - Building Permit Zoning Approval","Approved","","08/10/2017","","","Plan","4628 EASTERLIN WAY WOODBRIDGE VA 22192","8193-24-2742","BPA - 8' X 12' OPEN DECK WITH NO STAIRS - NO RPA -  MUST COMPLY WITH ALL CONDITIONS OF REZONING 2006-00898 -SEE ATTACHED HOUSE LOCATION SURVEY PLAT"
"ZPA2005-05750","Zoning Approval - Sign","Approved","","01/28/2005","","","Plan","13080 WORTH AV","8292-62-6600","SIGN - FURNITURE OASISI (SIGN B) - NEW REAR WALL SIGN - 5' X 22.67' - HCOD PRINCE WILLIAM PARKWAY - MUST COMPLY WITH ALL PWC SIGN REGULATIONS & REZONING 1993-021"
"ZPA2000-00832","Zoning Approval - Sign","Approved","","08/12/1999","","","Plan","7543 LINTON HALL RD","7397-63-9418","SIGN ONE (1) NEW FACADE SIGN - LOCATED IN HCOD - SUBJECT TO SECTION 32-250.20 (SIGN REGS) OF PWC ZONING ORDINANCE & REZ.#95-54 (COMPREHENSIVE SIGN PRORGAM PER REZONING) "
"ZPA2000-04304","Zoning Approval - Sign","Approved","","03/21/2000","","","Plan","2430 PRINCE WILLIAM PY","8292-93-0016","SIGN - ONE (1) OF TWO (2) FACADE SIGNS - REPLACES PREVIOUS RED RIVER SIGNS - SUBJECT TO SECTION 32-250.20 (SIGN REGS.) OF PWC ZONING ORDINANCE AND REZONING 94-33."
"SDR2016-00051","Subdivision Plan - Revision","Approved","","11/19/2015","","","Plan","1800 POTOMAC SHORES PY DUMFRIES VA 22026","8389-54-1076","POTOMAC SHORES TOWN CENTER - LB 9 BLCK 1C - REVISION TO PRELIMINARY PLAN ADD 11 LOTS RESIDENTIAL"
"15-00095R00S01","Subdivision Plan - Preliminary","Approved","","11/03/2014","","","Plan","1800 POTOMAC SHORES PY DUMFRIES VA 22026","8389-54-1076","PRELIMINARY PLAN FOR RESIDENTIAL"
"ZNA2015-20007","Zoning Approval - Building Permit Zoning Approval","Approved","","11/10/2014","","","Plan","8888 ENGLEWOOD FARMS DR MANASSAS VA 20112","7794-78-5547","BPA - 10' X 14' OPEN DECK WITH NO STAIRS - NO RPA - SEE ATTACHED WALL CHECKS (NOTE: APPLICANT SHALL PROVIDE ENERGY APPLIANCES PER REZONING #2011-00268 PROFFER NUMBER 8)"
"ZPA2014-05926","Zoning Approval - Building Permit Zoning Approval","Approved","","06/02/2014","","","Plan","5330 MACDONALD RD","8091-61-2540","BPA - OK FOR 12' X 20' OPEN ATTACHED DECK WITH 2 STEPS - NO RPA - SEE ATTACHED HOUSE LOCATION PLAT - SUBJECT TO HOA APPROVAL - SUBJECT TO REZONING PLN2005-00119. "
"ZPA2004-06056","Zoning Approval - Sign","Approved","","02/26/2004","","","Plan","14301 CROSSING PL","8392-03-1156","SIGN - NEW FRONT WALL SIGN (1 0F 2 WALL SIGNS) - SUBJECT TO PWC SIGN REGULATIONS - SUBJECT TO REZONING PLN2001-00200 - SIGNS ARE NOT LOCATED WITHIN HCOD AREA"
"ZPA1994-02293","Zoning Approval - Certificate of Zoning Approval","Approved","","12/13/1993","","","Plan","9900 MOOR GREEN DR","7694-83-6427","Certificate of Zoning Approval PERC TEST - SUBJECT TO HEALTH DEPARTMENT APPROVAL- ONE SINGLE FAMILY DWELLING ON PARCEL OR OBTAIN APPROVED FAMILY LAND TRANSFER OR REZONING OF PROPERTY- "
"ZPA1994-03027","Zoning Approval - Certificate of Zoning Approval","Approved","","02/28/1994","","","Plan","2019 MOUNTAIN RD","7201-36-9080","Certificate of Zoning Approval PERC TEST FOR ONE SINGLE FAMILY DWELLING ON PARCEL-MORE THAN ONE SITE MAY BE DETERMINED SUBJECT TO FAMILY LAND TRANSFER OR REZONING  "
"ZPA1993-03238","Zoning Approval - Certificate of Zoning Approval","Approved","","02/19/1993","","","Plan","15518 WATERFALL RD","7299-29-9415","Certificate of Zoning Approval PERC TEST - EXISTING SFD ON PARCEL - MINIMUM 10 ACRES FOR SUBDIVISION- 466K FAMILY LAND TRANSFER OR REZONING REQUIRED FOR ADDITIONAL SINGLE FAMILY DWELLING "