Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
REZ1966-0017,Rezoning - Mixed Use,Superseded,,01/01/1966,,,Plan,,,
REZ1965-0047,Rezoning - Mixed Use,Superseded,,08/12/1965,,,Plan,,,DALE CITY SEC 03
REZ1965-0020,Rezoning - Mixed Use,Superseded,,01/01/1965,,,Plan,,,
REZ1966-0045,Rezoning - Residential,Approved,,06/23/1966,,,Plan,13000 I-95 HY,8392-59-4465,
REZ1970-0002,Rezoning - Mixed Use,Superseded,,07/01/1969,,,Plan,,,
REZ1969-0020,Rezoning - Mixed Use,Superseded,,02/03/1969,,,Plan,,,
REZ1967-0042,Rezoning - Residential,Approved,,06/29/1967,,,Plan,13000 I-95 HY,8392-59-4465,
REZ1968-0015,Rezoning - Residential,Superseded,,02/08/1968,,,Plan,,,
REZ1966-0002,Rezoning - Residential,Superseded,,10/14/1965,,,Plan,,,
REZ1958-0129,Rezoning - Mixed Use,Superseded,,05/23/1963,,,Plan,,,
REZ1966-0005,Rezoning - Mixed Use,Superseded,,11/18/1965,,,Plan,,,
REZ1964-0024,Rezoning - Mixed Use,Superseded,,09/03/1964,,,Plan,,,
REZ1965-0032,Rezoning - Mixed Use,Superseded,,01/01/1965,,,Plan,,,
REZ1964-0019,Rezoning - Mixed Use,Superseded,,07/23/1964,,,Plan,,,
REZ1958-0161,Rezoning - Mixed Use,Superseded,,08/07/1963,,,Plan,,,
REZ1979-0038,Rezoning - Mixed Use,Superseded,,04/04/1979,,,Plan,,,
REZ1976-0004,Rezoning - Mixed Use,Approved,,08/19/1975,,,Plan,13000 I-95 HY,8392-59-4465,
REZ1979-0030,Rezoning - Mixed Use,Withdrawn,,04/04/1979,,,Plan,,,DALE CITY (WITHDRAWN)
REZ1976-0007,Rezoning - Mixed Use,Superseded,,09/03/1975,,,Plan,,,
REZ1971-0015,Rezoning - Mixed Use,Superseded,,01/28/1971,,,Plan,,,
REZ1979-0019,Rezoning - Residential,Superseded,,03/08/1979,,,Plan,,,
REZ1976-0019,Rezoning - Mixed Use,Superseded,,09/19/1975,,,Plan,,,
REZ1978-0021,Rezoning - Mixed Use,Approved,,05/11/1978,,,Plan,14288 DUMFRIES RD,7891-49-0740,
REZ1971-0014,Rezoning - Mixed Use,Superseded,,10/14/1970,,,Plan,,,
REZ1979-0012,Rezoning - Mixed Use,Superseded,,12/19/1978,,,Plan,,,
REZ1973-0034,Rezoning - Mixed Use,Superseded,,05/29/1973,,,Plan,,,
REZ1976-0011,Rezoning - Non-Residential,Superseded,,07/27/1976,,,Plan,,,
REZ1971-0028,Rezoning - Mixed Use,Superseded,,02/09/1971,,,Plan,,,DALE CITY RPC
REZ1973-0002,Rezoning - Mixed Use,Superseded,,06/02/1972,,,Plan,,,
REZ1971-0012,Rezoning - Mixed Use,Withdrawn,,10/07/1970,,,Plan,,,
REZ1973-0035,Rezoning - Mixed Use,Closed,,06/04/1973,,,Plan,,,
REZ1975-0020,Rezoning - Mixed Use,Approved,,06/06/1975,,,Plan,13430 MINNIEVILLE RD,8292-34-9675,
REZ1978-0014,Rezoning - Mixed Use,Superseded,,03/09/1978,,,Plan,,,
REZ1975-0003,Rezoning - Mixed Use,Withdrawn,,07/30/1974,,,Plan,,,
REZ1979-0031,Rezoning - Mixed Use,Withdrawn,,04/04/1979,,,Plan,,,DALE CITY (WITHDRAWN)
REZ1974-0010,Rezoning - Mixed Use,Superseded,,10/17/1973,,,Plan,,,
REZ1976-0032,Rezoning - Mixed Use,Approved,,04/18/1976,,,Plan,13000 I-95 HY,8392-59-4465,
REZ1979-0007,Rezoning - Mixed Use,Withdrawn,,11/01/1978,,,Plan,,,
REZ1976-0013,Rezoning - Mixed Use,Withdrawn,,09/03/1975,,,Plan,,,
REZ1979-0027,Rezoning - Mixed Use,Superseded,,04/01/1979,,,Plan,,,DALE CITY RPC
REZ1972-0015,Rezoning - Mixed Use,Withdrawn,,05/19/1972,,,Plan,,,
REZ1984-0031,Rezoning - Mixed Use,Superseded,,01/19/1984,,,Plan,,,
REZ1986-0059,Rezoning - Mixed Use,Withdrawn,,01/29/1987,,,Plan,,,
REZ1984-0032,Rezoning - Mixed Use,Superseded,,02/02/1984,,,Plan,,,
REZ1986-0009,Rezoning - Mixed Use,Withdrawn,,09/05/1985,,,Plan,,,
REZ1987-0014,Rezoning - Residential,Approved,,09/02/1986,,,Plan,9929 ARROWOOD DR,7895-23-9096,ARROWOOD - DOVER DEVELOPMENT CORPORATION
