Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
REZ2023-00002,Rezoning - Proffer Amendment,Under Review,DC-4,09/27/2022,,,Plan,10680 UNIVERSITY BLVD MANASSAS VA 20110,7695-38-5047,"DC-4 PRA - To amend Proffers associated with PLN2002-00343 to allow for an increase in gross floor area for Data center uses. The property is located at 10680 University Blvd; located on the north side of University Blvd, 0.28 miles west of the intersection of University Blvd and Godwin Drive. The subject site is identified on County maps as GPIN 7695-38-5047 on 20.0433 acres; is zoned PBD, Planned Business District; and is designated TF, Technology Flex in the Comprehensive Plan, and is located in within the Airport Safety Overlay District, Resource Protection Area Overlay, Innovation Park  Technology Center, Technology Overlay District, and Data Center Opportunity Overlay District.  Brentsville Magisterial District."
REZ2022-00033,Rezoning - Non-Residential,Under Review,DIGITAL GATEWAY SOUTH,06/17/2022,,,Plan,6312 PAGELAND LN GAINESVILLE VA 20155,7498-42-6117,"DIGITAL GATEWAY SOUTH - This is a request to rezone 342 acres from A-1, Agricultural, to PBD, Planned Business District implemented with the O(M), Office Mid-Rise District, to allow for data centers and supporting facilities, including a maximum of 10 percent secondary office use and ancillary uses. As part of the request the applicant is seeking associated waivers and modifications. The subject properties are located on both the east and the west side of Pageland Lane, to the northwest of Manassas National Battlefield Park, northeast of Conway Robinson Memorial State Forest, east of Heritage Hunt Golf and Country Club, and approximately  miles north of Route 29/Lee Highway. The subject properties are identified on County maps as GPINs 7498-42-6117, 7498-51-1835, 7498-74-6800, 7498-74-3579, 7498-83-1842, 7498-83-1869, 7498-83-6698, 7498-93-5350, 7498-94-5907, 7498-93-7484, 7498-84-6051, 7498-85-3325, 7498-85-7316, 7498-94-1180, 7598-13-2096. The site is designated I-3, Technology/Flex and POS, Parks and Open Space in the Comprehensive Plan and is located within the Airport Safety Overlay District and the Environmental Resource Protection Overlay District.  The site is also subject to the adopted Comprehensive Plan Amendment CPA2021-00004, PW Digital Gateway. Gainesville Magisterial District"
REZ2024-00001,Rezoning - Proffer Amendment,Under Review,Manassas Point PRA,07/18/2023,,,Plan,7816 BETHLEHEM RD MANASSAS VA 20109,7596-79-3589,"Manassas Point PRA - This is a request to Amend proffers associated with PLN2008, PLN2003 & REZ1986-00037. The properties are located on Bethlehem Rd,  1 mile north of the intersection with Sudley Manor Drive. The property addresses are 7816, 8122, and 7820 Bethlehem Rd; and is identified on County maps as GPIN(s) 7596-79-3589, 7596-89-0058, 7597-70-9703 on approximately 39.86 acres; is zoned M-1, Heavy Industrial District and is designated I-3, Industrial (Tech /Flex) and OMU-2, Office Mixed Use (Low-Rise) in the Comprehensive Plan; and is located within the Data Center Opportunity Overlay District, Airport Safety Overlay District, Agritourism and Arts Overlay District and the Bethlehem Road Activity Center. Gainesville Magisterial District."
REZ2018-00023,Rezoning - Non-Residential,Under Review,American Trade Center,04/18/2018,,,Plan,11408 BALLS FORD RD MANASSAS VA 20109,7597-73-4080,"American Trade Center -This is a request to rezone a 7.16-acre site from A-1, Agricultural, and B-3, Convenience Retail, to B-1, General Business, and approve special use permits to allow two drive-through restaurants, a motor vehicle fuel station, and a car wash. The property is located on the north side of Balls Ford Road, north and east of its intersection with Bethlehem Road; is addressed as 11402, 11404 and 11408 Balls ford Road and 7323 and 7329 Old Compton Rd.; the site is designated OMU-3, Office Mixed Use - Transect 3 and COM-3, Commercial - Transect 3, in the Comprehensive Plan, and is located within the Airport Safety Overlay District, the Data Center Opportunity Overlay District, and the E-Commerce Overlay District. Gainesville Magisterial District."
REZ2024-00006,Rezoning - Non-Residential,Pending,,08/14/2023,,,Plan,14901 DUMFRIES RD MANASSAS VA 20112,7991-45-0874,MID-COUNTY INDUSTRIAL PARK
REZ2023-00031,Rezoning - Residential,Under Review,THOMAS FARM AT BRISTOW STATION,05/05/2023,,,Plan,12127 NOKESVILLE RD BRISTOW VA 20136,7594-35-4841,"THOMAS FARM AT BRISTOW STATION - This is a request to rezone 80.28 acres from A-1, Agricultural to PMR, Planned Mixed Residential to allow the development of 355 dwelling units, which consists of 157 single family detached units and 198 single-family attached units, 42 of which are proposed as affordable dwelling units. Associated with the request are various modifications and waivers. The property is addressed as 12127, 12163, and 12205 Nokesville Road; and is located along the east side of Route 28 approximately 200 feet north of the intersection of Route 28 and Aden Road. The subject site is identified on County maps as GPINs 7594-35-4841, 7594-15-6371 and 7594-15-2239; is zoned A-1, Agricultural; and is designated R-2, Residential Neighborhood with a T-2 Transect, in the Comprehensive Plan, and is located in the Airport Safety Overlay and Bristoe Station/Kettle Run Battlefield Historic Special Planning Area. Brentsville Magisterial District."
REZ2024-00003,Rezoning - Non-Residential,Under Review,Palmas Garden Center,07/27/2023,,,Plan,8117 OAK ST MANASSAS VA 20111,7897-20-7725,"Palmas Garden Center - This is a request to rezone the portion of the R-4, Suburban Residential to, B-1, General Business to allow for the development of a garden center/nursery use. The Property is located on  350 feet from the intersection of Oak Street and Centreville Rd; is identified on County maps as GPIN 7897-20-7725 on 0.92 acres. The site is currently zoned R-4, Suburban Residential and B-1, General Business; is designated MU-3, Mixed Use (Neighborhood) in the Comprehensive Plan and it is within the Yorkshire Special Planning Area. Coles Magisterial District."
ZNA2015-20004,Zoning Approval - Building Permit Zoning Approval,Approved,,11/10/2014,,,Plan,8894 ENGLEWOOD FARMS DR MANASSAS VA 20112,7794-78-5741,BPA - 10' X 18' OPEN DECK WITH NO STAIRS - NO RPA - SEE ATTACHED WALL CHECK (NOTE: APPLICANT SHALL PROVIDE ENERGY STAR APPLIANCES PER REZONING #2011-00268 PROFFER NUMBER 8)
ZNA2015-20005,Zoning Approval - Building Permit Zoning Approval,Approved,,11/10/2014,,,Plan,8892 ENGLEWOOD FARMS DR MANASSAS VA 20112,7794-78-5644,BPA - 10' X 14' OPEN DECK WITH NO STAIRS - NO RPA - SEE ATTACHED WALL CHECK (NOTE: APPLICANT SHALL PROVIDE ENERGY STAR APPLIANCES PER REZONING #PLN2011-00268 PROFFER NUMBER 8)
ZNA2015-20006,Zoning Approval - Building Permit Zoning Approval,Approved,,11/10/2014,,,Plan,8884 ENGLEWOOD FARMS DR MANASSAS VA 20112,7794-78-5452,BPA - 10' X 20' OPEN DECK WITH NO STAIRS - SEE ATTACHED WALL CHECK PLAN (NOTE APPLICANT SHALL PROVIDE ENERGY STAR APPLIANCES PER REZONING #2011-00268 PROFFER NUMBER 8)
ZPA2000-04303,Zoning Approval - Sign,Approved,,03/21/2000,,,Plan,2430 PRINCE WILLIAM PY,8292-93-0016,SIGN - TWO (2) OF TWO (2) FACADE SIGNS - REPLACES PREVIOUS RED RIVER SIGNS - SUBJECT TO SECTION 32-250.20 (SIGN REGS.) OF PWC ZONING ORDINANCE AND REZONING 94-33.
ZPA2004-09230,Zoning Approval - Sign,Superseded,,06/04/2004,,,Plan,13301 GATEWAY CENTER DR Unit: TARGET,7397-73-3178,SIGN - SUPERCEDED BY ZPA 2005-00373 PER SUP 2004-00234 - 2 OF 2 NEW WALL SIGNS - LOCATED IN HCOD - SUBJECT TO PWC SIGN REGULATIONS AND REZONING PLN2002-00090
ZPA2008-05504,Zoning Approval - Certificate of Zoning Approval,Approved,,04/09/2008,,,Plan,4236 INN ST,8188-44-9875,CZA - REVISED - OK FOR OCCUPANCY FOR SINGLE FAMILY DWELLING - SUBJECT TO THE PROFFERS APPROVED 2/26/08 IN REZONING PLN2007-00668 - SUBJECT TO OCCUPANCY PERMIT FROM PUBLIC WORKS
ADR2017-00036,Addressing - Unoccupied Structures/Permanent,Approved,,07/11/2016,,,Plan,5351 WELLINGTON BRANCH DR Unit: US001 GAINESVILLE VA 20155,7397-94-5516,PERMANENT FREESTANDING MONUMENT SIGN FOR VIRGINIA GATEWAY FOR CABELA'S AND A FUTURE TENANT IN CONFORMANCE WITH REZ # PLN2015-20005 (CABELA'S REZONING - MONUMENT SIGNAGE) CABELA'S ADDRESS IS 5291 WELLINGTON BRANCH DR.
ZNA2015-21146,Zoning Approval - Occupancy Permit Approval,Approved,,02/04/2015,,,Plan,8000 WELLINGFORD DR MANASSAS VA 20109,7597-10-3032,OPA - OK FOR OCCUPANCY FOR TRUCK TERMINAL AND WAREHOUSE USE (NON-HAZMAT) - SUBJECT TO REZONING# 95-23 - AND SUBJECT TO CERTIFICATE OF USE AND OCCUPANCY BY PUBLIC WORKS
ZPA2004-09229,Zoning Approval - Sign,Superseded,,06/04/2004,,,Plan,13301 GATEWAY CENTER DR Unit: TARGET,7397-73-3178,SIGN - SUPERCEDED BY ZPA 2005-00365 PER SUP 2004-00234 ** 1 OF 2 NEW WALL SIGNS - LOCATED IN HCOD - SUBJECT TO PWC SIGN REGULATIONS AND REZONING PLN2002-00090
ZPA1999-00302,Zoning Approval - Sign,Approved,,07/16/1998,,,Plan,4661 SUDLEY RD,7499-86-0230,SIGN ONE (1) FREESTANDING SHOPPING CENTER SIGN - SUBJECT TO REZONING #96-19 AND SUP #96-14 - SIGN APPROVED IN GENERAL ACCORDANCE WITH REZ. & SUP (O.K. PER A. PARKER) - 
ZPA1999-00645,Zoning Approval - Occupancy Permit Approval,Approved,,08/04/1998,,,Plan,4663 SUDLEY RD,7499-86-0230,Zoning Approval for Occupancy Permit RETAIL (OFF-SITE) DRYCLEANERS - SUBJECT TO REZONING #96-19 - SUBJECT TO ISSUANCE OF CERTIFICATE OF USE & OCCUPANCY BY PUBLIC WORKS. TENANT LAYOUT SUBMITTED - 
ZPA1994-01655,Zoning Approval - Certificate of Zoning Approval,Approved,,10/14/1993,,,Plan,13724 SANTA ROSA CT,7992-22-8688,Certificate of Zoning Approval PERC TEST - SUBJECT TO HEALTH DEPARTMENT APPROVAL - SECOND SINGLE FAMILY DWELLING AND SUBDIVISION OF PARCEL SUBJECT TO AN APPROVED FAMILY LAND TRANSFER OR REZONING 
VAR1970-0443,Zoning Variance,Voided,,12/21/1970,,,Plan,15008 SMOKE CT,8291-83-5348,Addition to dwelling does not meet required setbacks **** Variance no longer valid due to REZoning to B-1 and lot consolidated into other parcel GPIN 8291-82-1680   
ZPA2005-06463,Zoning Approval - Sign,Approved,,02/25/2005,,,Plan,12711 MARBLESTONE DR,8193-12-0402,SIGN - WACHOVIA BANK DIRECTIONAL SIGNS (SIGN 5) - CONSTRUCT ONE FREESTANDING DIRECTIONAL SIGN (3 SQ FT).  SIGN SHALL COMPLY WITH THE PWC SIGN ORDINANCE AND PROFFER OF REZONING PLN2000-00132.
SUP2015-20009,Special Use - Special Use Permit,Approved,Mitchell Property,01/22/2015,,,Plan,13240 MINNIEVILLE RD WOODBRIDGE VA 22192,8292-66-6960,"Special Use Permit to allow boat sales, commercial parking, motor vehicle repair and service, and motor vehicle sales, rental or lease (limited and recreational). A watchman's dwelling is requested as a secondary use. A Rezoning application (REZ2015-20006) will run concurrent with this SUP application."
ZNA2017-01488,Zoning Approval - Occupancy Permit Approval,Approved,,09/16/2016,,,Plan,1329 HORNER RD WOODBRIDGE VA 22191,8392-86-0307,OPA - OK FOR OCCUPANCY FOR OFFICE USE ONLY - (SUBJECT TO CONDITIONS OF  REZONING 1986-03) - APPROVAL SUBJECT TO THE ISSUANCE OF THE CERTIFICATE OF USE AND OCCUPANCY BY DEVELOPMENT SERVICES
ZPA2003-01982,Zoning Approval - Sign,Approved,,09/10/2002,,,Plan,13825 FOULGER SQ,8292-53-1086,SIGN - CONSTRUCT ONE FACADE SIGN (42 SQ FT).  COMPLY WITH HCOD REQUIREMENTS AND THE PRINCE WILLIAM COUNTY ZONING ORDINANCE SECTION 32-250.20 ET SEQ.  SIGN SUBJECT TO REZONING #PLN2001-00060.
ZNA2015-20008,Zoning Approval - Building Permit Zoning Approval,Approved,,11/10/2014,,,Plan,8890 ENGLEWOOD FARMS DR MANASSAS VA 20112,7794-78-5546,BPA - 10' X 14' OPEN DECK WITH NO STAIRS - NO RPA - SEE ATTACHED WALL CHECK (NOTE: APPLICANT SHALL PROVIDE ENERGY STAR APPLIANCES PER REZONING #PLN2011-00268 PROFFER NUMBER 8)
ZPA2005-06460,Zoning Approval - Sign,Approved,,02/25/2005,,,Plan,12711 MARBLESTONE DR,8193-12-0402,SIGN - WACHOVIA BANK DIRECTIONAL SIGNS (SIGN 3) - CONSTRUCT ONE FREESTANDING DIRECTIONAL SIGN (3 SQ FT).  SIGN SHALL COMPLY WITH THE PWC SIGN ORDINANCE AND PROFFER OF REZONING PLN2000-00132.
