Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"REZ1967-0017","Rezoning - Mixed Use","Approved","","01/19/1967","","","Plan","10236 RESIDENCY RD","7695-00-0907",""
"REZ1971-0034","Rezoning - Residential","Approved","","03/24/1971","","","Plan","17001 DUMFRIES RD","8189-77-3480",""
"REZ1974-0007","Rezoning - Mixed Use","Approved","","09/13/1973","","","Plan","3171 GOLANSKY BL","8292-42-0325",""
"REZ1970-0030","Rezoning - Mixed Use","Approved","","01/14/1970","","","Plan","7816 BETHLEHEM RD","7596-79-2153",""
"REZ1970-0041","Rezoning - Mixed Use","Approved","","04/14/1970","","","Plan","8561 J D READING DR","7596-95-2913",""
"REZ1970-0016","Rezoning - Mixed Use","Approved","","10/27/1969","","","Plan","11009 NOKESVILLE RD","7695-03-1333",""
"PLN2014-00312","Rezoning - Residential","Approved","Mallard's Overlook North","03/06/2014","","","Plan","14925 MINNIEVILLE RD","7991-54-1058","MALLARD'S OVERLOOK NORTH (FORMERLY MALLARD'S LANDING) - REZ - REZONE 30.0 ACRES FROM A-1 TO SR-1 Cluster, SRR- SEMI-RURAL RESIDENTIAL"
"PLN2013-00178","Rezoning - Residential","Approved","Hoadly Falls","01/02/2013","","","Plan","5021 DAVIS FORD RD","8093-64-8001","HOADLY FALLS, PHASE II - REZ#PLN2013-00178 -  TO REZONE 28.18 ACRES OF THE 46.17 ACRE PARCEL FROM A-1, AGRICULTURE TO SR-1, SEMI-RURAL RESIDENTIAL WITH CLUSTER OPTION TO INCLUDE 15 SINGLE FAMILY HOMES - LOCATED ON THE NORTH SIDE OF PRINCE WILLIAM PARKWAYAPPROXIMATELY 1,500 FEET WEST OF THE INTERSECTION OF PRINCE WILLIAM PARKWAY AND HOADLY ROAD - ZONED, A-1, AGRICULTURE - LONG RANGE LAND USE DESIGNATION, SRR, SEMI RURAL RESIDENTIAL - WITHIN THE PRINCE WILLIAM PARKWAY HIGHWAY OVERLAY DISTRICT"
"REZ1958-0114","Rezoning - Residential","Approved","","05/23/1963","","","Plan","18280 OLD TRIANGLE RD","8188-76-3697",""
"PLN2014-00077","Rezoning - Proffer Amendment","Withdrawn","PRA - BIRKWOOD AT BRAEMAR","08/27/2013","","","Plan","12751 SUDLEY MANOR DR","7495-76-3477","PRA - BIRKWOOD AT BRAEMAR - TO AMEND THE PROFFERS OF REZ #PLN2003-00352 TO ALLOW A CHANGE TO THE MASTER ZONING PLAN IN THE RPC FROM RPC-COMMERCIAL TO RPC-RESIDENTIAL (HIGH) TO ALLOW 52 HOMES AT A DENSITY OF 7.2 DWELLINGS PER ACRE TO BE BUILT ON A 7.4 ACRE PORTION OF A 9.9 ACRE SITE AND TO ALLOW AN INCREASE IN THE OVERALL NUMBER OF DWELLING UNITS PERMITED IN THE BRAEMAR RPC FROM 3,246 UNITS TO 3,299 UNITS. LOCATED ON THE EAST SIDE OF SUDLEY MANOR DRIVE APPROXIMATELY 250 FEET SOUTH OF THE INTERSECTION OF MERRIMONT TRACE CIRCLE AND SUDLEY MANOR DRIVE - ZONED RPC, RESIDENTIAL PLANNED COMMUNITY - LONG RANGE COMP PLAN DESIGNATION RPC, RESIDENTIAL PLANNED COMMUNITY AND WITHIN THE BROAD RUN RPA AND 100 YEAR FLOOD HAZARD AREA"
"REZ1965-0030","Rezoning - Mixed Use","Approved","","05/27/1965","","","Plan","18309 JEFFERSON DAVIS HY","8188-67-9306",""
"PLN2013-00258","Rezoning - Proffer Amendment","Approved","","03/07/2013","","","Plan","13791 HEATHCOTE BL","7397-68-1171","PRA - HERITAGE HUNT-SIMS PROPERTY, LANDBAY 2 - TO AMEND THE PROFFERS OF REZ #PLN2009-00177 TO ALLOW AN ACCESS ON CATHARPIN ROAD AND TO MODIFY THE SIGN PLAN TO ALLOW AN ADDITIONAL COMMERCIAL/OFFICE MONUMENT SIGN AT THE NEW ENTRANCE - LOCATED AT THE SOUTHEAST QUADRANT OF HEATHCOTE BOULEVARD AND CATHARPIN ROAD - ZONED PMD, PLANNED MIXED USE DISTRICT - LRLU  SRM, SUBURBAN RESIDENTIAL MEDIUM AND WITHIN THE AIRPORT SAFETY OVERLAY DISTRICT"
"REZ1968-0023","Rezoning - Residential","Approved","","05/29/1968","","","Plan","11400 SAND BRIDGE CT","7894-32-5147",""
"REZ1968-0029","Rezoning - Residential","Approved","","07/15/1968","","","Plan","8470 MAPLEWOOD DR","7896-08-6255",""
"PLN2014-00258","Rezoning - Proffer Interpretation/Determination","Closed","","03/19/2014","","","Plan","7800 CRESCENT PARK DR","7297-10-0142","PRI - PROFFER INTERPRETATION FOR MADISON CRESCENT - PROFFER #9."
"REZ1974-0039","Rezoning - Mixed Use","Approved","","06/03/1974","","","Plan","13270 MINNIEVILLE RD","8292-66-4137",""
"PLN2009-00283","Rezoning - Proffer Amendment","Withdrawn","","01/02/2009","","","Plan","9435 CONTRACTORS CT","7595-57-4944","PRA to ammend proffers associated with REZ #PLN1989-0013, Broad Run Industrial Park to allow for the operation of a foamed asphalt plant and concrete batching plant; M-1, EI"
"PLN2007-00631","Rezoning - Proffer Interpretation/Determination","Closed","","04/18/2007","","","Plan","15404 JOHN MARSHALL HY","7298-73-6057","MARKET CENTER / PROFFER VESTING COMPLETE DETERMINATION"
"PLN2009-00472","Rezoning - Proffer Interpretation/Determination","Closed","","05/08/2009","","","Plan","9651 LIBERIA AV","7895-26-4864","PRI / EVERGREEN TERRACE, RE: PERMITTED USES"
"PLN2006-00809","Rezoning - Proffer Interpretation/Determination","Closed","","05/19/2006","","","Plan","1400 G ST","8392-77-7415","PROFFER INTERPRETATION RE: SUP PLN2005-00106"
"PLN2006-00890","Rezoning - Proffer Interpretation/Determination","Closed","","06/13/2006","","","Plan","15012 LEE HY","7297-92-1802","PRI FOR HOPEWELL'S LANDING PROFFER CREDITS (REZ #PLN2003-00082)"
"PLN2007-00020","Rezoning - Proffer Amendment","Approved","","07/03/2006","","","Plan","3599 BEAVER POND RD","8193-91-3918","PRA OLD BRIDGE ESTATES (AMEND PROFFERS TO REZ #1987-0074 TO REMOVE BASKETBALL & VOLLEYBALL COURTS AND RETURN THEM TO PRIVATE OPEN SPACE; R-4; SRL"
"PLN2006-00859","Rezoning - Proffer Interpretation/Determination","Closed","","06/01/2006","","","Plan","15625 DUMFRIES RD","7990-99-3829","PRI FOR A SIGN AT ASHLAND WARM SPRINGS LANE; REZ1997-0034"
"PLN2009-00177","Rezoning - Mixed Use","Approved","","10/06/2008","","","Plan","13791 HEATHCOTE BL","7397-68-4778","REZ HERITAGE HUNT - SIMS PROPERTY (REZONE 0.7 AC FROM PMR TO PMD & AMEND PROFFERS FOR REZ #PLN2002-00125); SRM & REC"
"PLN2009-00162","Rezoning - Non-Residential","Approved","","10/14/2008","","","Plan","11145 INDUSTRIAL RD","7595-68-2847","REZ - INDUSTRIAL ROAD PROPERTY - TO REZONE FROM M-2 TO M/T - ZONED, M-2 - LONG RANGE, EI - LOCATED ON SOUTH SIDE OF INDUSTRIAL ROAD AT THE INTERSECTION OF INDUSTRIAL COURT AND INDUSTRIAL ROAD "
"PLN2008-00086","Rezoning - Residential","Closed","","08/17/2007","","","Plan","7335 TOKEN VALLEY RD","7892-94-7304","TOKEN VALLEY ROAD PROPERTY
Rezone A-1, Agricultural to SRR-1, Semi-Rural Residential "
"PLN2008-00073","Rezoning - Residential","Withdrawn","","08/07/2007","","","Plan","3996 FORTUNA CENTER PZ Unit: PARCEL ADDRESS","8190-72-1677","REZ FORTUNA VILLAGE-SENIOR LIVING; B-1 TO PMR-HIGH; SRM"
"PLN2007-00140","Rezoning - Proffer Interpretation/Determination","Closed","","08/08/2006","","","Plan","2109 DAVIS FORD RD","8393-20-4742","PRI / TACKETT'S VILLAGE REZ PLN2004-00375 / MAIL KIOSK"
"PLN2010-00242","Rezoning - Proffer Interpretation/Determination","Closed","","12/17/2009","","","Plan","7700 LIMESTONE DR","7396-89-6098","PRI / WENTWORTH GREEN"
"PLN2008-00096","Rezoning - Proffer Interpretation/Determination","Closed","","08/21/2007","","","Plan","2610 CHERRY HILL RD","8389-06-6682","PROFFER INTERPRETATION - PROPOSED MODIFICATION OF APPROVED TRANSPORATION REQUIREMENTS (RE: PAPER MILL LANE) "
"PLN2010-00361","Rezoning - Proffer Interpretation/Determination","Closed","","04/08/2010","","","Plan","14830 JORDAN LN","7398-01-7012","PRI / PIEDMONT MEWS ADDITION"
"PLN2012-00169","Rezoning - Proffer Amendment","Approved","","11/14/2011","","","Plan","7800 CARRICK DR","7397-81-4732","PRA WENTWORTH GREEN AT VA. GATEWAY PROMENADE EXCLUSION (TO REMOVE REFERENCE TO AREA #1 OR LANDBAY B AS REFERENCED IN REZ #2011-00113); B-1, M-2 & PMR; RCC & SRM; PORTIONS ON THE NORTH SIDE OF WELLINGTON RD ARE WITHIN THE ROUTE 29 HCOD"
"PLN2012-00033","Rezoning - Proffer Interpretation/Determination","Closed","","07/25/2011","","","Plan","15200 HEATHCOTE BL","7298-73-4282","PROFFER DET FOR MARKT CTR-PORTION OF LAND BAY 1"
"PLN2009-00055","Rezoning - Non-Residential","Approved","","07/31/2008","","","Plan","1901 REDDY DR","8391-45-0989","REZ DOMINION POWER WOODBRIDGE (2.05 AC FROM A-1 TO B-1); GC; IN POTOMAC COMMUNITIES & NEABSCO MILLS STUDY AREA"
"PLN2011-00161","Rezoning - Mixed Use","Approved","","11/03/2010","","","Plan","12600 HALL ST","8393-42-2644","REZONE 10.15 AC FROM B-1 TO PMR & AMEND PROFFERS FOR REZ #PLN2001-00139; B-1; CONCURRENT WITH CPA #PLN2011-00138"
"PLN2011-00087","Rezoning - Proffer Interpretation/Determination","Closed","","08/25/2010","","","Plan","2109 DAVIS FORD RD","8393-20-4742","PRI / TACKETT'S VILLAGE SIGN OFF FOR HOUSE TYPES **(NO FEE PER NICK EVERS, 8/25/2010)**"
"PLN2011-00440","Rezoning - Proffer Amendment","Approved","","06/03/2011","","","Plan","3400 BRIARWOOD DR","8289-05-7697","PRA BRIARWOOD OVERLOOK (AMEND REZ #PLN2004-00383 TO INCREASE NUMBER OF ALLOWABLE UNITS FROM 48 TO 73 & TO ALTER UNIT CONFIGURATION BY BUILDING TWO MULTI-FAMILY BUILDINGS); R-16; SRH & ER"