Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"ZPA2002-06173","Zoning Approval - Sign","Approved","","04/23/2002","","","Plan","17019 DUMFRIES RD","8189-87-0935","SIGN- CONSTRUCT AT 18SF WALL SIGN; SIGN TO COMPLY WITH HCOD REQUIREMENTS AND PRINCE WILLIAM COUNTY ZONING ORDINANCE.  SIGNS TO COMPLY WITH REZ 96-35 SIGNS WERE APPROVED PER THE PLAN DESIGN WITH THE REZONING CASE (GCH)"
"PLN2011-00429","Special Use - Special Use Permit","Approved","","05/27/2011","","","Plan","10865 COVERSTONE DR","7697-23-1646","SUP - ORCHARD GLEN - TO ALLOW A SELF STORAGE FACILITY - THERE IS A COMPANION REZONING HAS BEEN SUBMITTED THAT REQUESTS THE PROPERTY'S ZONING CHANGE FROM O(L), OFFICE LOW-RISE TO O(F), OFFICE HIGH-RISE - THE PROPERTY IS LOCATED ON THE SOUTH SIDE OF COVERSTONE DRIVE, APPROXIMATELY 280 FEET WEST OF SAGE STREET - THE LONG-RANGE LAND USE PLAN DESIGNATION FOR THIS PROPERTY IS SUBURBAN RESIDENTIAL HIGH, SRH.
"
"ZPA2002-06058","Zoning Approval - Sign","Approved","","04/19/2002","","","Plan","1109 HORNER RD","8392-96-4772","SIGN- REFACE EXISTING FREESTANDING SIGN; ORIGINAL SIGN WAS PERMITTED BY REZONING 83-92; SIGN TO BE REFACED 19/17'X 6.17'; Max H: 40'. EXISTING READER BOARD TO BE REMOVED PRIOR TO REFACE; SIGN IS IN THE HCOD; (GCH)"
"ZPA1998-03636","Zoning Approval - Certificate of Zoning Approval","Approved","","03/17/1998","","","Plan","10401 MOUNT VERNON DR","7995-10-2582","Certificate of Zoning Approval PERC TEST OF EXISTING LOTS IN DEERFIELD SUBDIVISION-CONSOLIDATION & RESUBDIVISION OF EXISTING LOTS-SUBJECT TO REZONING 78-16= TM#88-09-000-0001,3,4,5,6,7,8,9, 10 & PARCEL A-SUBJECT TO COUNTY APPROVAL FOR CONSOLIDATION & RESUBDIVISION PLATS & PLANS-"
"ZPA2004-08891","Zoning Approval - Sign","Approved","","05/25/2004","","","Plan","12493 DILLINGHAM SQ","8293-04-2120","SIGN - NEW FRONT WALL SIGN (1 OF 2 WALL SIGNS FOR THIS END UNIT) - SIGN MUST BE WHITE CHANNEL LETTERS MOUNTED ON BLACK RACEWAY - SUBJECT TO PWC SIGN REGULATIONS AND REZONING 89-10 (REPLACES B B & T SIGNS)"
"ZPA2004-08892","Zoning Approval - Sign","Approved","","05/25/2004","","","Plan","12493 DILLINGHAM SQ","8293-04-2120","SIGN - NEW REAR WALL SIGN (2 OF 2 WALL SIGNS FOR THIS END UNIT) - SIGN MUST BE WHITE CHANNEL LETTERS MOUNTED ON BLACK RACEWAY - SUBJECT TO PWC SIGN REGULATIONS AND REZONING 89-10 
(REPLACES B B & T SIGNS)"
"ZPA1996-01998","Zoning Approval - Certificate of Zoning Approval","Approved","","11/13/1995","","","Plan","4725 ALDIE RD","7599-25-4499","Certificate of Zoning Approval PERC TEST - SUBJECT TO HEALTH DEPARTMENT - CANNOT SUBDIVIDE INTO LESS THAN 10 ACRE PARCELS WITH ONE SFD PER PARCEL UNLESS FAMILY LAND TRANSFER APPROVAL OR REZONING OF PROPERTY OCCURS - 4715 ALDIE RD. INCLUDED IN THIS APPROVAL"
"ZPA1999-00570","Zoning Approval - Sign","Approved","","07/30/1998","","","Plan","4661 SUDLEY RD","7499-86-0230","SIGN TWO (2) OF TWO (2) WALL SIGNS - SUBJECT TO REZ.#96-19 & SUP #96-14 SIGNS APPROVED IN ACCORDANCE WITH THE REZONING & SPECIAL USE PERMIT- ALSO SUBJECT TO SECTION 32-250-20 (SIGN REGS.) OF THE PWC ZONING ORDINANCE"
"ZPA2007-05481","Zoning Approval - Sign","Approved","","02/15/2007","","","Plan","13001 VICTORY RIDGE PL","8093-40-3107","SIGN - VICTORY RIDGE - NEW FREESTANDING ENTRANCE FEATURE - 4' X 8' (32 SQ FT) SIGN MOUNTED ON 7.3' X 24.7' BRICK MONUMENT STRUCTURE - HOADLY ROAD HCOD - SUBJECT TO CONDITIONS SPECIFIED IN REZONING #PLN2004-00191 - MUST COMPLY WITH ALL PWC SIGN REGULATIONS"
"ZNA2016-00295","Zoning Approval - Building Permit Zoning Approval","Approved","","07/15/2015","","","Plan","15173 SANTANDER DR GAINESVILLE VA 20155","7297-63-9477","BPA - OK FOR 6' TALL WOOD FENCE - NO RESOURCE PROTECTION AREA - SEE ATTACHED HOUSE LOCATION PLAT - PER REZONING PLN 2003-00082 FENCE SHALL BE SUBJECT TO HOA APPROVAL AND MAY BE REQUIRED TO CONFORM TO RECORDEED DESIGN GUIDELINES"
"ZPA2012-02524","Zoning Approval - Sign","Voided","","12/02/2011","","","Plan","7929 HERITAGE VILLAGE PZ","7397-87-6611","**THE APPLICANT FAILED TO RECEIVED APPROVAL FROM THE HERITAGE HUNT ARCHITECTURAL REVIEW BOARD.** SIGN-NEW FREESTANDING DIRECTIONAL PLUS DIRECTIONAL ARROW FOR HERITAGE HUNT PAZA. SHALL COMPLY WITH ALL APPICABLE SIGN REGULATIONS AND PROFFER #13 OF REZONING #PLN2003-0046."
"ZPA1999-04959","Zoning Approval - Building Permit Zoning Approval","Approved","","05/07/1999","","","Plan","2037 CHELTENHAM CT","8393-26-7536","Zoning Approval for Building Permit 9.5 X 28' OPEN DECK - NO STAIRS - DECK CANNOT EXTEND ON OR OVER REAR PROPERTY  LINE - DECK MAY GO UP TO REAR PROPERTY PURSUANT TO REZONING PROFFERS (PROFFERS REQUIRE 10' SETBACK BETWEEN DWELLINGS) "
"ZPA2010-00727","Zoning Approval - Sign","Approved","","08/07/2009","","","Plan","12499 DILLINGHAM SQ","8293-04-2120","SIGN / PALM BEACH TAN - 2' 1"" X 19' -2 3/4 - NEW FRONT WALLSIGN - FOR A TOTAL SIGN AREA OF 40 SQ FT - SUBJECT TO PWC SIGN REGULATIONS AND REZONING 89-71 - LETTERS MUST BE WHITE - LOCATED WITHIN HCOD."
"ZPA2012-02521","Zoning Approval - Sign","Voided","","12/02/2011","","","Plan","7929 HERITAGE VILLAGE PZ","7397-87-6611","**THE APPLICANT FAILED TO RECEIVED APPROVAL FROM THE HERITAGE HUNT ARCHITECTURAL REVIEW BOARD.** SIGN-NEW FREESTANDING SHOPPING CENTER SIGN FOR HERITAGE HUNT PLAZA-INTERCHANGEABLE SIGN. SHALL COMPLY WITH ALL APPLICABLE SIGN REGULATIONS AND PROFFER 13 OF REZONING #PLN2003-00046."
"ZPA1999-00569","Zoning Approval - Sign","Approved","","07/30/1998","","","Plan","4661 SUDLEY RD","7499-86-0230","SIGN ONE (1) OF TWO (2) WALL SIGNS - SUBJECT TO REZ. #96-19 & SUP #96-14 SIGNS APPROVED IN ACCORDANCE WITH THE REZONING & SPECIAL USE PERMIT- ALSO SUBJECT TO SECTION 32-250.20 (SIGN REGS) OF THE PWC ZONING ORDINANCE"
"ZPA2007-05897","Zoning Approval - Sign","Approved","","03/07/2007","","","Plan","5624 BEL AIRE ESTATES PL","8091-36-9325","SIGN - BEL AIRE ESTATES - NEW FREESTANDING ENTRANCE FEATURE - 4' X 8' (32 SQ FT) SIGN MOUNTED ON 7.3' X 24.7' BRICK MONUMENT STRUCTURE - SPRIGGS ROAD HCOD - SUBJECT TO CONDITIONS SPECIFIED IN REZONING  #PLN2004-00379 - MUST COMPLY WITH ALL PWC SIGN REGULATIONS"
"ZPA1997-01483","Zoning Approval - Certificate of Zoning Approval","Approved","","10/02/1996","","","Plan","5304 HOADLY RD","8093-52-8034","Certificate of Zoning Approval PERC TEST - SUBJECT TO HEALTH DEPARTMENT - THERE IS AN EXISTING SFD ON 30 + ACRE PARCEL - APPLICANT STATES FAMILY LAND TRANSFER WILL BE SUBMITTED - ZONING APPROVAL SUBJECT TO FAMILY LAND TRANSFER; REZONING OR MINIMUM 10 ACRE SUBDIVISION -"
"ZNA2016-05634","Zoning Approval - Building Permit Zoning Approval","Approved","","04/18/2016","","","Plan","4501 ELLERY CT WOODBRIDGE VA 22192","8193-35-2900","BPA - 15' X 16' OPEN DECK WITH NO STAIRS -  APPROVAL SUBJECT TO REZONING #PLN2006-00898 - PROFFER #10A - DECKS SHALL BE CONSTRUCTED OF CEDAR, REDWOOD PRESSURE TREATED LUMBER OR COMPOSITE MATERIAL AND, IF PAINTED, SHALL BE PAINTED WHITE OR OTHER NEUTRAL COLOR"
"ZPA2014-03892","Zoning Approval - Occupancy Permit Approval","Approved","","02/20/2014","","","Plan","14051 CROWN CT","8292-22-8729","OPA - OK FOR OCCUPANCY FOR SCHOOL OF SPECIAL INSTRUCTION  - USE LISTED AS ALLOWABLE PROFFERED USE PERMITTED UNDER REZONING PLN 2000-00118 - SUBJECT TO THE ISSUANCE OF THE CERTIFICATE OF USE AND OCCUPANCY BY DEVELOPMENT SERVICES - OK PER NICK EVERS, ZONING ADMINISTRATOR.
"
"ZPA2001-03617","Zoning Approval - Sign","Approved","","02/08/2001","","","Plan","1329 HORNER RD","8392-86-0307","SIGN - 1 NEW FREESTANDING  MONUMENT SIGN ( 6' X 3' = 18 SQ. FT.) - SIGN SUBJECT TO REZONING #86-0003 - COLOR MUST COMFORM WITH DETAIL ON  ATTACHED ELEVATION PLAN - SUBJECT TO PWC ZONING ORDINANCE, SECTION 32-250.20 (SIGN REGS) ET SEQ - (GCH)"
"SUP2019-00006","Special Use - Special Use Permit","Approved","Harper's Station","07/24/2018","","","Plan","7713 JAMES MADISON HWY GAINESVILLE VA 20155","7297-11-5315","Harper's Station - This is a request to allow a continuing care retirement community. The property is located at 7713 James Madison Highway, and subject to proffers pursuant to rezoning case #PLN2010-00045. The subject site is identified on County Maps as GPIN: 7297-11-5315; is zoned B-1, General Business; is designated CEC, Commercial Employment Center, in the Comprehensive Plan, and is located within the Lee Highway (Route 29) Corridor Overlay District. Brentsville Magisterial District."
"ZPA2000-06063","Zoning Approval - Sign","Approved","","05/25/2000","","","Plan","7431 LINTON HALL RD","7397-63-7061","SIGN - TWO (2) OF TWO (2) FACADE SIGNS - LOCATED IN HCOD - SUBJECT TO REZONING #95-54 COMPREHENSIVE SIGN PROGRAM AND SECTION 32-250.20 (SIGN REGS.) OF PWC ZONING ORDINANCE -THIS UNIT IS AN END UNIT - TWO  FACADE SIGNS PERMITTED FOR END UNITS - "
"ZPA2005-06780","Zoning Approval - Sign","Approved","","03/08/2005","","","Plan","2467 PRINCE WILLIAM PY","8292-92-5889","SIGN - ROCKAWAY BEDDING (SIGN B) CONSTRUCT TWO OF TWO FACADE SIGNS (61.8 SQ FT).  SIGN SHALL COMPLY WITH THE PRINCE WILLIAM COUNTY SIGN ORDINANCE (SEC. 32-250.20 ET SEQ) AND THE PROFFERS OF REZONING #PLN2001-00200. ARB APPROVED SIGNAGE ON 3/3/05."
"ZPA2005-06778","Zoning Approval - Sign","Approved","","03/08/2005","","","Plan","2467 PRINCE WILLIAM PY","8292-92-5889","SIGN - ROCKAWAY BEDDING (SIGN A) CONSTRUCT ONE OF TWO FACADE SIGNS (61.8 SQ FT).  SIGN SHALL COMPLY WITH THE PRINCE WILLIAM COUNTY SIGN ORDINANCE (SEC. 32-250.20 ET SEQ) AND THE PROFFERS OF REZONING #PLN2001-00200. ARB APPROVED SIGNAGE ON 3/3/05."
"ZPA2000-02018","Zoning Approval - Sign","Approved","","10/15/1999","","","Plan","8375 SUDLEY RD","7696-76-6474","SIGN FACADE SIGN - 2ND FACADE SIGN FOR THIS BUILDING - 2 FACADE SIGNS ALLOWED PER SEC. 32-250.24(A)(I) - NO REZONING PROFFERS OR SUP CONDITIONS FOR FACADE SIGNS-TOTAL SQUARE FOOTAGE OF EXISTING SIGN & THIS SIGN ARE IN COMPLIANCE WITH SIGN REGS."
"ZPA2007-05478","Zoning Approval - Sign","Approved","","02/15/2007","","","Plan","13000 VICTORY RIDGE PL","8092-49-1898","SIGN - VICTORY RIDGE - NEW FREESTANDING ENTRANCE FEATURE - 4' X 8' (32 SQ FT) SIGN MOUNTED ON 7.3' X 24.7' BRICK MONUMENT STRUCTURE - HOADLY ROAD HCOD - SUBJECT TO CONDITIONS SPECIFIED IN REZONING #PLN2004-00191 - MUST COMPLY WITH ALL PWC SIGN REGULATIONS"
"ZPA1999-00132","Zoning Approval - Building Permit Zoning Approval","Approved","","07/09/1998","","","Plan","8750 DIAMOND HILL DR","7496-33-4151","Zoning Approval for Building Permit 6' PRIVACY FENCE - FENCE MUST BE WITHIN 6"" FROM THE PROPERTY LINES - CANNOT DISTURB ANY EXISTING VEGETATION OR PLANTINGS - (PER A. PARKER)- REZONING #88-93 HAS PROFFERS REGARDING 20' BUFFER SHOWN ON HOUSE LOCATION SURVEY -"
"ZPA2000-06058","Zoning Approval - Sign","Approved","","05/25/2000","","","Plan","7431 LINTON HALL RD","7397-63-7061","SIGN - ONE (1) OF TWO (2) FACADE SIGNS - LOCATED IN HCOD - SUBJECT TO REZONING #95-54  COMPREHENSIVE SIGN PROGRAM AND SECTION 32-250.20 (SIGN REGS.) OF PWC ZONING ORDINANCE-THIS UNIT IS AN END UNIT - TWO FACADE SIGNS PERMITTED FOR END UNITS -  "
"LBE2010-00083","Bonds/Escrows Future Construction","Active","","12/06/2009","","","Plan","1901 REDDY DR","8391-45-1285","FUTURE CONSTRUCTION ESCROW - PROFFER, TRANSPORTATION  REZONING #PLN2009-00055 DOMINION POWER, PROFFER #3 IN LIEU OF CONSTRUCTION, THE APPLICANT SHALL ESCROW $12,052.00 FOR THE DESIGN AND CONSTRUCTION OF A FIVE (5) FOOT WIDE SIDEWALK ALONG THE FRONTAGE OF THE PROPERTY WITH US ROUTE 1."
"ZPA2010-00452","Zoning Approval - Sign","Approved","","07/25/2009","","","Plan","14030 TELEGRAPH RD","8292-81-3562","SIGN / HOLIDAY INN EXPRESS & SUITES WITH LOGO - 15' -6 1/2"" X 6' 1"" NEW SIDE WALL SIGN - FOR A TOTAL SIGN AREA OF 95 SQ FT - LOCATED IN HCOD - SUBJECT TO PWC SIGNS REGULATIONS AND REZONING 1998-0010 APPROVED PER JUAN BERNAL ZONING ADMINISTRATION - "
"ZPA2013-04633","Zoning Approval - Sign","Closed","","04/11/2013","","","Plan","13870 FOULGER SQ","8292-43-1696","SIGN ***WITHDRAWN BY CUSTOMER ****  (PENDING-WAITING TO REDUCE THE SIGN TO 6 SQ.FT.)- CARSIDE CARRY-OUT NEW FRONT SECONDARY (INFORMATIONAL) WALL SIGN NOT TO EXCEED 6.0 S.F - PURSUANT TO REZONING #88-82,  MUST COMPLY WITH SUP97-0022 ROLLINGWOOD SHOPPING CENTER AND COMPREHENSIVE SIGN PROGRAM."