Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"REZ2022-00035","Rezoning - Residential","Under Review","Grayson Overlook","06/29/2022","","","Plan","7611 OLD CAROLINA RD GAINESVILLE VA 20155","7297-52-6431","GRAYSON OVERLOOK - This is a request to rezone 80.79 acres from A-1, Agricultural, to PMR, Planned Mixed Residential, Residential, and with associated development waivers and modifications, to allow for the development of up to 225 single-family detached residential units.  The subject property is located southeast of the intersection of Thoroughfare Road and Old Carolina Road, and east of the intersection of Allaire Drive and Old Carolina Road.  The site is currently addressed as 7505, 7511, and 7611 Old Carolina Road and 15112 Lee Highway, and is identified on County maps as GPINs 7297-52-6431, 7297-61-3883, 7297-62-5865, and 7297-63-8136.  The site is zoned A-1, Agricultural; is designated SRL, Suburban Residential Low, and ER, Environmental Resource, in the Comprehensive Plan; and is located within the pending Route 29 Small Area Plan and I-66 / Route 29 Sector Plan special planning area, and is partially located within the Lee Highway (Route 29) Corridor Overlay District.  Brentsville Magisterial District"
"REZ2022-00034","Rezoning - Residential","Withdrawn","GODWIN DRIVE","06/27/2022","","","Plan","10312 GODWIN DR MANASSAS VA 20110","7695-90-2000",""
"REZ2022-00032","Rezoning - Non-Residential","Pending","DIGITAL GATEWAY NORTH","06/26/2022","","","Plan","5204 PAGELAND LN CATHARPIN VA 20143","7499-51-0789","DIGITAL GATEWAY NORTH - This is a request to rezone 534 acres from A-1, Agricultural, to PBD, Planned Business District implemented with the O(H), Office High-Rise District, to allow for data centers and supporting facilities, including a maximum of 10 percent secondary office and ancillary uses. As part of the request the applicant is seeking associated waivers and modifications. The subject properties are located on both the east and the west side of Pageland Lane, to the south of Catharpin Recreational Park and Sudley Road, and north of Thornton Drive, and east of Catharpin Valley Drive. The subject properties are identified on County maps as GPINs 7499-51-0789, 7499-50-2914, 7499-62-5386, 7499-82-1020, 7499-70-3896, 7499-81-6203, 7499-83-9783, 7499-83-4804, 7499-92-7290, 7499-73-5646 ,7499-84-0870, 7499-72-1255, 7499-94-6530, 7499-84-7796, 7499-85-6806, 7599-04-3214, 7599-14-2313, 7599-13-0663. The site is designated I-3, Technology/Flex and POS, Parks and Open Space in the Comprehensive Plan and is located within the Airport Safety Overlay District and the Environmental Resource Protection Overlay District. The site is also subject to the adopted Comprehensive Plan Amendment CPA2021-00004, PW Digital Gateway. Gainesville Magisterial District"
"REZ2022-00027","Rezoning - Residential","Under Review","Oakmont","06/17/2022","","","Plan","6100 JAMES MADISON HWY HAYMARKET VA 20169","7298-95-4658","OAKMONT: This is a request to rezone 2.94 acres from A-1, Agricultural, to R-4, Suburban Residential, to allow for the development of 4 single-family dwelling units.  The property is located on the west side of James Madison Highway (Route 15), approximately 75 feet north of its intersection with Stepping Stone Drive and northwest of Old Carolina Road.  The site is addressed as 6100 James Madison Highway and is identified on County maps as GPIN 7298-95-4658.  The site is currently zoned A-1, Agricultural, and is designated SRL, Suburban Residential Low, in the Comprehensive Plan; and is located within the Airport Safety Overlay District and partially located within the James Madison Highway Corridor Overlay District.  Gainesville Magisterial District"
"REZ2022-00033","Rezoning - Non-Residential","Pending","DIGITAL GATEWAY SOUTH","06/17/2022","","","Plan","6312 PAGELAND LN GAINESVILLE VA 20155","7498-42-6117","DIGITAL GATEWAY SOUTH - This is a request to rezone 342 acres from A-1, Agricultural, to PBD, Planned Business District implemented with the O(M), Office Mid-Rise District, to allow for data centers and supporting facilities, including a maximum of 10 percent secondary office use and ancillary uses. As part of the request the applicant is seeking associated waivers and modifications. The subject properties are located on both the east and the west side of Pageland Lane, to the northwest of Manassas National Battlefield Park, northeast of Conway Robinson Memorial State Forest, east of Heritage Hunt Golf and Country Club, and approximately  miles north of Route 29/Lee Highway. The subject properties are identified on County maps as GPINs 7498-42-6117, 7498-51-1835, 7498-74-6800, 7498-74-3579, 7498-83-1842, 7498-83-1869, 7498-83-6698, 7498-93-5350, 7498-94-5907, 7498-93-7484, 7498-84-6051, 7498-85-3325, 7498-85-7316, 7498-94-1180, 7598-13-2096. The site is designated I-3, Technology/Flex and POS, Parks and Open Space in the Comprehensive Plan and is located within the Airport Safety Overlay District and the Environmental Resource Protection Overlay District.  The site is also subject to the adopted Comprehensive Plan Amendment CPA2021-00004, PW Digital Gateway. Gainesville Magisterial District"
"REZ2022-00029","Rezoning - Proffer Amendment","Under Review","Blackburn Land Bay 4 PRA","06/16/2022","","","Plan","7311 ASHTON AVE MANASSAS VA 20109","7697-04-4369","Blackburn Land Bay 4 PRA -This is a request to amend the proffers associated with PLN2014-00040 to allow for the development of an age restricted community of 144 units.  The subject property is located on the southeast corner of Balls Ford Road and Ashton Avenue, is identified on County Maps as GPIN:7697-04-4369 and 7697-04-6642; and is addressed as 10911 Balls Ford Road and 7311 Ashton Avenue. The property is zoned PMD, Planned Mixed District with a B-1 General Business land bay designation; and is designated REC, Regional Employment Center, in the Comprehensive Plan and is located within the Resource Protection Area. Gainesville Magisterial District."
"REZ2022-00036","Rezoning - Non-Residential","Pending","COMPASS DATACENTERS PRINCE WILLIAM COUNTY CAMPUS 1","05/26/2022","","","Plan","5571 PAGELAND LN GAINESVILLE VA 20155","7498-98-5857","COMPASS DATACENTERS PRINCE WILLIAM COUNTY CAMPUS 1- This is a request to rezone 884 acres from A-1, Agricultural and a few properties SR-5, to PBD, Planned Business District, implemented with the O(H), Office High-Rise District, O(F) Office/Flex District, O(M), Office Mid-Rise District, and M-2, Light Industrial District, to allow for data centers and accessory uses. As part of the request the applicant is seeking associated waivers and modifications. The subject properties are comprised of 103 parcels, which are generally located on both the east and the west side of Pageland Lane, to the northwest of Manassas National Battlefield Park, northeast of Conway Robinson Memorial State Forest, east of Heritage Hunt Golf and Country Club, and approximately 1 mile north of Route 29/Lee Highway. The site is designated I-3, Technology/Flex, POS, Parks in Open Space and ERPO, Environmental Resource Protection Overlay in the Comprehensive Plan and is located partially within the Airport Safety Overlay District. The site is also subject to the adopted Comprehensive Plan Amendment CPA2021-00004, PW Digital Gateway. Gainesville Magisterial District"
"WAI2022-00158","Waiver - DCSM Sec 600","Pending","","05/18/2022","","","Plan","2580 CATON HILL RD WOODBRIDGE VA 22192","8292-75-8519","LAKE POINTE REZONING WAIVER - 610.02 TABLE 6-8"
"SDR2022-00072","Subdivision Plan - Revision","Pending","","05/18/2022","","","Plan","2175 CHERRY HILL RD","8389-11-0801","POTOMAC SHORES LANDBAY 4 SEC 1 - REVISION TO RETAINING WALLS"
"WAI2022-00155","Waiver - DCSM Sec 600","Pending","Lake Pointe Rezoning","05/16/2022","","","Plan","2580 CATON HILL RD WOODBRIDGE VA 22192","8292-75-8519","WAIVER FOR Lake Pointe Residential - To rezone 15.52 acres from B-1, General Business, to PMR, Planned Mixed Residential, with associated waivers and modifications, including a sign modification, to allow the development of up to 355 multi-family units.  The subject property is located northeast of Caton Hill Rd. and Killarney Dr., and approximately 380 feet northwest of the intersection of Caton Hill Rd. and Telegraph Rd.  The site is currently addressed as 2526 and 2580 Caton Hill Rd., and is identified on County maps as GPINs 8292-75-8519 and 8292-84-1372.00.  The site is zoned B-1, General Business, with proffers; and is currently designated TC, Town Center, and POSP, Parks and Open Space, in the Comprehensive Plan, and located within the Landing at Prince William Small Area Plan. Occoquan Magisterial District"
"REZ2022-00030","Rezoning - Non-Residential","Under Review","Bristow Campus","04/21/2022","","","Plan","11480 NOKESVILLE RD BRISTOW VA 20136","7595-63-4137","BRISTOW CAMPUS - To rezone 59.6 acres from A-1, Agricultural, to PBD, Planned Business Development, implemented with the O(H), Office High-Rise, and M-2, Light Industrial, zoning districts, for the purpose of developing a data center campus, and with associated waivers and modifications.  (Concurrently being processed with SUP2022-00034, Bristow Campus). The project area is located 1,400 feet west of the Nokesville Road and Piper Lane intersection, on the north side Nokesville Road, and west of Broad Run.  The site is identified on County maps as GPINs 7595-52-6983, 7595-52-7248, 7595-52-9785, 7595-62-1147, 7595-62-8547, and 7595-63-4137; and is currently addressed as 11479, 11480, 11500, 11520, 11530, and 11540 Nokesville Rd.  The site is currently designated GC, General Commercial, O, Office, and ER, Environmental Resource, in the Comprehensive Plan; and is located within the Airport Safety Overlay District and partially within the Nokesville Road (Route 28) Highway Corridor Overlay District.  Brentsville Magisterial District"
"REZ2022-00025","Rezoning - Proffer Amendment","Approved","Innovation Town Center PRA","04/14/2022","","","Plan","8226 WELLINGTON RD MANASSAS VA 20109","7596-92-5922","Innovation Town Center PRA - This is a request to amend the proffers associated with #REZ2016-00030 to allow for an increase in the maximum allowable height for townhome units from 35 feet to 45 feet and to increase the maximum height of multifamily stacked units from 45 feet to 55 feet. The site is located on the east side of Prince William Parkway between University Blvd. and Wellington Rd and is addressed as 8226 Wellington Road.  The site is identified on County maps as GPIN 7596-92-5922; is zoned PMD, Planned Mixed District; is located within the Technology Overlay Districts; and is designated OMU, Office Mixed Use, CMU, Community Mixed Use, and TC, Town Center, in the Comprehensive Plan. The site is also located within the Innovation Small Area Plan area. Brentsville Magisterial District"
"REZ2022-00026","Rezoning - Proffer Amendment","Approved","HOADLY FALLS PHASE 1","04/13/2022","","","Plan","5500 PRINCE WILLIAM PKWY WOODBRIDGE VA 22192","8093-54-3668","HOADLY FALLS PHASE 1 - This is a request for a Proffer Amendment to PLN2014-00251 to modify the fire and rescue proffers. The property is located 0.48 miles west of the intersection of Hoadly Road and Prince William Parkway; is addressed as 5500 Prince William Parkway; and is identified on County Maps as GPIN 8093-54-3668. The site is zoned SR-1, Semi-Rural Residential, with proffers, and is designated SRR, Semi-Rural Residential, and ER, Environmental Resource in the Comprehensive Plan. The site is also located within the Highway Corridor Overlay District. Occoquan Magisterial District"
"REZ2022-00024","Rezoning - Non-Residential","Under Review","Route 29 Commercial Center","04/12/2022","","","Plan","14825 LEE HWY GAINESVILLE VA 20155","7297-91-9580","This is a request to rezone 3.38 acres from A-1, Agricultural, to B-1, General Business, and to amend the proffers associated with #REZ2020-00003 on 1.10 acres, to allow for the development of a new commercial/retail center, to include 2 commercial buildings, a drive-through facility associated with a restaurant, and signage modifications.  The 4.48-acre project area is located south of Lee Highway (Rt. 29), 500 feet west of the Lee Highway and Baltusrol Blvd. intersection, and opposite/south of the intersection with Carver Rd.  The site is identified on County maps as GPINs 7397-01-0983, 7397-01-2696, and 7297-91-9580; and is currently addressed as 14813, 14809, and 14825 Lee Highway, respectively.  The site is designated CEC, Community Employment Center, in the Comprehensive Plan; and is located within the pending Route 29 Small Area Plan, I-66 / Route 29 Sector Plan special planning area, and within the Lee Highway (Route 29) Highway Corridor Overlay District.  Brentsville Magisterial District"
"REZ2022-00022","Rezoning - Non-Residential","Deferred","DEVLIN TECHNOLOGY PARK","04/06/2022","","","Plan","9000 DEVLIN RD BRISTOW VA 20136","7496-51-8372","Devlin Technology Park -To rezone 269.85 acres from PMR, Planned Mixed Residential, to M-2, Light Industrial, to allow for development of up to 4.25 million square feet of data center space, to include new electric substation(s), associated increases in building height and floor area ratio (FAR), and an extension of the Data Center Opportunity Zone Overlay District.  The property is located on the western side of Devlin Rd., north of Linton Hall Rd., and west and southwest of the terminus of Fog Light Way.  The site is currently addressed as 9000 Devlin Rd., 8900 Devlin Rd., and 12615 Fog Light Way; and is identified on County maps as GPINs 7496-51-8372, 7496-63-4146, and 7496-65-8860.  The site is currently designated SRL, Suburban Residential Low, and ER, Environmental Resource, in the Comprehensive Plan; and is partially located within the Airport Safety Overlay.  (Concurrently being processed with #CPA2022-00015.)  Note, the data center overlay is currently being evaluated in the Data Center Opportunity Zone Overlay District Comprehensive Review.  Refer to https://www.pwcva.gov/datacenteroverlay.  Brentsville Magisterial District"
"REZ2022-00031","Rezoning - Non-Residential","Under Review","VULCAN DATA CENTER","03/31/2022","","","Plan","8501 VULCAN LN MANASSAS VA 20109","7696-45-2008","VULCAN DATA CENTER - This is a request to rezone 51.85 acres from A-1, Agricultural and R-6 to M/T, Industrial/Transportation, and includes height modification of up to 110 ft. to allow for data center uses.  The property is located west of Ashton Ave, north of the intersection with Rixlew Ln and to the west is also the Vulcan Quarry property; is identified on County maps as GPINs 7696-45-2008 and 7696-37-0003 and is addressed as 8501 and 8401 Vulcan Ln.  The site is designated EI, Industrial Employment and SRM, Suburban Residential Medium, in the Comprehensive Plan; and is located within the Data Center Opportunity Overlay District. Brentsville Magisterial District"
"REZ2022-00023","Rezoning - Proffer Amendment","Withdrawn","BLACKBURN LAND BAY 5 PRA","03/18/2022","","","Plan","10920 BALLS FORD RD MANASSAS VA 20109","7597-95-8953","BLACKBURN LAND BAY 5 PRA - This is a request to amend the proffers associated with #REZ2019-00022 to expand the permitted uses by adding distribution and fulfillment center uses as by-right uses in the underlying zoning designation for the PMD, Planned Mixed District. The property is located on the north side of Balls Ford Road, 0.5 miles west of the intersection of Balls Ford Road and Sudley Road; is identified on County maps as GPIN 7597-95-8953 and is addressed as 10920 Balls Ford Road. The site is zoned PMD, Planned Mixed District, O(H), Office High Rise, M-2, Light Industrial, and is designated REC, Regional Employment Center in the Comprehensive Plan and it is outside of the E-Commerce Overlay District and within the Data Center Opportunity Overlay District. Gainesville Magisterial District"
"REZ2022-00028","Rezoning - Proffer Amendment","Approved","Regency at Catharpin Creek","03/17/2022","","","Plan","5550 CATHARPIN RD GAINESVILLE VA 20155","7398-97-7129","REGENCY AT CATHARPIN CREEK - This is a request to amend the proffers associated with PLN2013-00080, to shift the maintenance responsibility of Trail E from the Regency at Creekside Homeowners Association to the County.  The subject property is located on the northwest side of Catharpin Rd, approximately 0.54 miles north of its intersection with Fieldstone Wy., and the Bull Run Middle School Entrance; and is identified on County Maps as GPIN 7398-97-7129; and is addressed as 5550 Catharpin Road. The property is zoned A-1, Agriculture, and is designated ER, Environmental Resource, and AE, Agriculture/Estate in the Comprehensive Plan; and is located within the Resource Protection Area Overlay, and Airport Safety Overlay District. Gainesville Magisterial District."
"MOD2022-00011","Rezoning Minor Modification","Approved","","03/16/2022","","","Plan","11859 HAZEL CIRCLE DR BRISTOW VA 20136","7595-54-7331","YOUTH FOR TOMORROW MOD - This is a request for a minor modification for FAR and Height increase to REZ2019-00034"
"REZ2022-00021","Rezoning - Non-Residential","Approved","Interstate Drive Rezoning","03/03/2022","","","Plan","16781 INTERSTATE DR DUMFRIES VA 22026","8290-10-4824","Interstate Drive Rezoning -To rezone 21.05 acres from A-1, Agricultural to M-2, Light Industrial, to allow for the development of light industrial uses. The subject property is located on the east side of I-95, approximately 0.8 miles from intersection of Interstate Dr. and Dumfries Rd. It is addressed as 16781 Interstate Dr. and is identified on County maps as GPIN 8290-10-4824. The site is designated FEC, Flexible Use Employment, and ER, Environmental Resource and it is located within the Potomac Communities Revitalization Plan. Potomac Magisterial District"
"MOD2022-00008","Rezoning Minor Modification","Withdrawn","","02/28/2022","","","Plan","4101 OLD BRIDGE RD WOODBRIDGE VA 22192","8193-50-6905","Chick-Fil-A Old Bridge Road REZ"
"REZ2022-00018","Rezoning - Proffer Amendment","Approved","Youth for Tomorrow Crosses","02/25/2022","","","Plan","11895 HAZEL CIRCLE DR BRISTOW VA 20136","7595-33-7921","Youth for Tomorrow Crosses - This is a request to amend the proffers associated with REZ2019-00034 to allow for a sign modification to allow additional signage in the form of three roadside crosses which are currently on the property on a seasonal basis. The site is located north of Linton Hall Road and Hazel Circle Drive and 2,050 sq. ft. northeast of Linton Hall Road and Route 28; is identified on County maps as GPIN 7595-33-7921 and 7595-42-4388 and is addressed as 11895 Hazel Circle Dr and 10051 Linton Hall Road. The site is zoned PBD, Planned Business District and is designated GC, General Commercial, SRL, Suburban Residential Low and ER, Environmental Resources in the Comprehensive Plan. Brentsville Magisterial District"
"REZ2022-00020","Rezoning - Residential","Approved","Towns at Dale Woods","02/17/2022","","","Plan","5890 DALE BLVD WOODBRIDGE VA 22193","8092-28-0611","TOWNS AT DALE WOODS - To rezone 4.0505 acres from RPC, Residential Planned Community, Church to RPC, Residential Planned Community, Residential, to allow for the development of up to 25 single-family attached dwelling units. The subject property is located on the north side of Dale Blvd, approximately 1,327 ft. west of the intersection of Nottingdale Dr. and Dale Blvd., is currently addressed as 5890 Dale Blvd., and is identified on County maps as GPIN 8092-28-0611. The site is currently zoned RPC, Residential Planned Community, Church; is designated RPC, Residential Planned Community, and ER, Environmental Resource, in the Comprehensive Plan; and is partially located within the Highway Corridor Overlay District.  Neabsco Magisterial District"
"MOD2022-00006","Rezoning Minor Modification","Approved","","02/17/2022","","","Plan","17294 TURNSTONE DR DUMFRIES VA 22026","8389-45-9333","Potomac Shores Design Guidelines MOD - Minor Modification to amend PLN2012-00420 as amendmend by PLN2014-00399 and SUP2019-00008 to allow a rear setback for the townhome units to be a minimum of 8 feet."
"CPA2022-00015","Comp Plan Amendment (Concurrent with Rezoning)","Dismissed","Devlin Technology Park","02/11/2022","","","Plan","9000 DEVLIN RD BRISTOW VA 20136","7496-51-8372","Devlin Technology Park - Comprehensive Plan Amendment to change 269.85 acres from SRL, Suburban Residential Low to FEC, Flexible Employment Center for data center uses.  The properties are identified as GPINs 7496-51-8372, 7496-63-4146 and 7496-65-8860 and is zoned PMR, Planned Mixed Residential and SRL, Suburban Residential Low and ER, Environmental Resource in the Comprehensive Plan; Brentsville Magisterial District."
"MOD2022-00005","Rezoning Minor Modification","Approved","","02/03/2022","","","Plan","8233 BUCKEYE TIMBER DR MANASSAS VA 20109","7596-27-4830","Minor Modification to amend PLN2005-00299 to replace the three front buildings with a single large building"
"REZ2022-00017","Rezoning - Non-Residential","Withdrawn","Alarosa Community Business Park","01/21/2022","","","Plan","12625 FITZWATER DR NOKESVILLE VA 20181","7493-77-4019","ALAROSA COMMUNITY BUSINESS PARK - This is a request rezone 10.13 acres from A-1, Agriculture to B-2, Neighborhood Business District.  The site is located 750 ft. west of Aden Road and 850 ft. east of Hooker Lane ; is identified on County maps as GPIN 7493-77-4019 and is addressed as 12625 Fitzwater Drive. The site is zoned A-1, Agriculture, and is designated AE, Agricultural or Estate in the Comprehensive Plan and is located within the Nokesville Sector Plan, Domestic Fowl Overlay District, and the Rural Area Overlay Boundary. Brentsville Magisterial District"
"ZNR2022-00158","Zoning Review - Interpretation/Determination","Withdrawn","","01/10/2022","","","Plan","8109 SIGNAL HILL RD MANASSAS VA 20111","7895-37-2724","Interpretation/Determination of proffers- Rezoning case#REZ2016-00001"
"CPA2022-00011","Comp Plan Amendment (Concurrent with Rezoning)","Dismissed","Crescent Communities - ","01/07/2022","","","Plan","4471 PRINCE WILLIAM PKWY WOODBRIDGE VA 22192","8193-30-0793","Crescent Acquisitions -  A request to initiate a Comprehensive Plan Long-Range Land Use map change of approximately 11.12 acres from O, Office to HDN, High Density Neighborhood with a T4 transect to allow multi-family residential units with recreational and commercial amenities."
"CPA2022-00007","Comp Plan Amendment (Concurrent with Rezoning)","Dismissed","Sport and Health Woodbridge - ","01/07/2022","","","Plan","13007 OCCOQUAN RD WOODBRIDGE VA 22192","8392-79-5053","Sport and Health Woodbridge - A request to initiate a Comprehensive Plan Amendment to change the land use designation of approximately 7.5 acres from SRL, Suburban Residential Low to HDN, High Density Neighborhood with a T-4 Transect to allow for a multi-family residential development."
"CPA2022-00008","Comp Plan Amendment (without Rezoning)","Dismissed","12700 Marblestone Drive - ","01/07/2022","","","Plan","4861 PRINCE WILLIAM PKWY WOODBRIDGE VA 22192","8093-91-9595","12700 Marblestone Drive - A request to initiate a Comprehensive Plan Long-Range Land Use map change of approximately 6.73 acres from CEC, Community Employment Center to HDN, High Density Neighborhood."
"CPA2022-00009","Comp Plan Amendment (Concurrent with Rezoning)","Dismissed","Smith Crossing","01/07/2022","","","Plan","5804 ARTEMUS RD GAINESVILLE VA 20155","7498-37-3622","Smith's Crossing - A request to initiate a Comprehensive Plan Amendment to change the future land use designation of approximately 211.21 acres from AE, Agricultural Estate and ER, Environmental Resource to SRL, Suburban Residential Low and ER, Environmental Resource."
"CPA2022-00004","Comp Plan Amendment (Concurrent with Rezoning)","Dismissed","Balls Ford Road Assemblage","01/07/2022","","","Plan","10591 BALLS FORD RD MANASSAS VA 20109","7697-45-0774","Balls Ford Road Assemblage - A request to initiate a Comprehensive Plan Long-Range Land Use map change of approximately 25.06 acres from designated REC, Regional Employment Center with small portions of the Property also designated as FEC, Flexible Use Employment Center and ER, Environmental Resource to HDN, High Density Neighborhood with a T-4 Transect to allow for residential housing to include single-family attached and/or multi-family stacked (e.g., stacked townhomes or two-over-two units), which provides additional housing in this area of the County and will help the County improve its housing stock for the missing middle."
"CPA2022-00014","Comp Plan Amendment (Concurrent with Rezoning)","Pending","15015 Lee Highway","01/07/2022","","","Plan","14917 LEE HWY GAINESVILLE VA 20155","7297-90-0961","15015 Lee Highway - A request to initiate a Comprehensive Plan Long-Range Land Use map change of approximately 27.10 acres from CEC (Community Employment Center) and SRL (Suburban Residential Low) to SRM (Suburban Residential Medium), which allows residential development at a density up to 6 dwelling units/acre. This designation will improve housing affordability as it will create the opportunity to provide a greater variety of housing types in an area of the county where residential development is heavily weighted towards single family detached homes. The applicant is seeking Transect Zone T-3, which has a target residential density of 4-14 dwelling units/acre."
"CPA2022-00012","Comp Plan Amendment (Concurrent with Rezoning)","Dismissed","6652 James Madison Highway","01/07/2022","","","Plan","6652 JAMES MADISON HWY HAYMARKET VA 20169","7297-69-1959","6652 James Madison Highway - A request to initiate a Comprehensive Plan Long-Range Land Use map change of approximately Long-Range Land Use map change of +8.78 acres (approximately 3.85 additional acres are within the Town of Haymarket) from ER, Environmental Resource to HDN, High-Density Neighborhood with a small area of environmental resource in the southern comer.
The Trip Generation Analysis will include the prospective trip generation for the entire 12.63-acre subject site."
"CPA2022-00010","Comp Plan Amendment (Concurrent with Rezoning)","Dismissed","Pulte Haymarket Crossing","01/07/2022","","","Plan","15401 HEATHCOTE BLVD HAYMARKET VA 20169","7298-54-4528","Pulte Haymarket Crossing - A request to initiate a Comprehensive Plan Long-Range Land Use map change of +51 acres from REC, Regional Employment Center to HDN, High Density Neighborhood with a T-2 or T-3 Transect, which allows for the proposed multi-family units. The Applicant will rezone the Property to the PMR, Planned Mixed Residential District, to allow for an active adult community to include villas and condominium units."
"CPA2022-00006","Comp Plan Amendment (Concurrent with Rezoning)","Dismissed","Evergreen at Telegraph Road","01/07/2022","","","Plan","14698 TELEGRAPH RD WOODBRIDGE VA 22192","8291-76-2328","Evergreen at Telegraph Road - A request to initiate a Comprehensive Plan Long-Range Land Use map change of approximately 11 acres from REC, Regional Employment Center to HDN, High Density Neighborhood with a T-5 Transect to allow for residential housing to include a combination of multi-family traditional and multi-family stacked dwelling units."
"CPA2022-00005","Comp Plan Amendment (Concurrent with Rezoning)","Dismissed","Dumfries Road Senior Residential","01/07/2022","","","Plan","13709 DUMFRIES RD MANASSAS VA 20112","7892-53-8485","Dumfries Road Senior Residential - A request to initiate a Comprehensive Plan Long-Range Land Use map change of approximately 9.24 acres from NC, Neighborhood Commercial, and SRR, Semi-Rural Residential to SRH, Suburban Residential High, SN, Suburban Residential, or NMU, Neighborhood Mixed Use, (without a requirement to provide a non-residential component on-site) all with a T-4 Transect. The Applicant will rezone the Property to the PMR, Planned Mixed Residential District, to allow for a senior residential to include multi-family units."
"CPA2022-00013","Comp Plan Amendment (Concurrent with Rezoning)","Pending","15045 Lee Highway","01/07/2022","","","Plan","15035 LEE HWY GAINESVILLE VA 20155","7297-70-8347","Lee Highway Property - A request to initiate a Comprehensive Plan Long-Range Land Use map change of approximately 21.14 acres along Lee Highway (Route 29) from CEC, Community Employment Center and ER, Environmental Resource to HDN, High-Density Neighborhood and including the ER, Environmental Resource area associated with a perennial stream located on the property."
"REZ2022-00015","Rezoning - Non-Residential","Under Review","Potomac Technology Park","01/06/2022","","","Plan","14854 DUMFRIES RD MANASSAS VA 20112","7991-04-7237","POTOMAC TECHNOLOGY PARK - This is a request to rezone 51.667 acres from A-1, Agriculture to O(M), Office Mid-Rise District to develop the property with office or data center uses. This is being concurrently processed with a special use permit to allow a Data Center and a Substation outside of the Data Center Opportunity Zone Overlay District. The site is located on the south side of Dumfries Road (Route 234), 1,166 ft south of east along Dumfries Road from the intersection of Bristow Road and Dumfries Road; is identified on County maps as GPIN 7991-04-7237 and is addressed as 14854 Dumfries Road. The site is zoned A-1, Agriculture, and is designated PFO, Public Facility/Office, ER, Environmental Resources, and P&OS, Parks and Open Space in the Comprehensive Plan and is located within the Independent Hill Small Area Plan, Resource Protection Area Overlay District, Highway Corridor Overlay District and the Rural Area Boundary. Potomac Magisterial District"
"ZNR2022-00146","Zoning Review - Interpretation/Determination","Closed","","01/06/2022","","","Plan","11314 BALLS FORD RD MANASSAS VA 20109","7597-85-1215","Application/ Determination of proffers- Rezoning case# REZ 2019-00025"
"REZ2022-00016","Rezoning - Mixed Use","Pending","Parkridge Center","12/20/2021","","","Plan","11190 BULLOCH DR MANASSAS VA 20109","7697-06-1083","Parkridge Center - To rezone 44.34 acres from B-1, General Business, to PMD, Planned Mixed Use District, and PMR, Planned Mixed Residential, to allow for the development of up to 363 planned mixed residential units (multi-family and single-family attached) with supportive commercial/retail, and with associated waivers and modifications.  The subject property is located west of the Sudley Road (Route 234) and Battleview Parkway intersection and north of Interstate 66.  The site is currently addressed as 10900 Bulloch Drive and is identified on County maps as GPIN 7697-06-1083.  The site is zoned B-1, General Business; is designated CEC, Community Employment Center, in the Comprehensive Plan; and is partially located within the Route 234 (Sudley Road) Highway Corridor Overlay District.  There is a concurrent, pending land use amendment request being evaluated as part of the Land Use chapter update as part of the Comprehensive Plan Update process.  Gainesville Magisterial District"
"ZNR2022-00102","Zoning Review - Interpretation/Determination","Closed","","12/19/2021","","","Plan","14025 FOULGER SQ WOODBRIDGE VA 22192","8292-43-5655","Interpretation/Determination of proffers- Rezoning #PLN2001-00060"
"ZNR2022-00098","Zoning Review - Interpretation/Determination","Withdrawn","","11/12/2021","","","Plan","14465 NEBBIOLO DR GAINESVILLE VA 20155","7397-28-8951","WITHDRAWN - Interpretation/Determination of Proffers- Rezoning case PLN2013-00115"
"REZ2022-00013","Rezoning - Non-Residential","Approved","JKF","10/08/2021","","","Plan","11300 BRADEN DR MANASSAS VA 20109","7596-80-4477","JKF - To rezone 3.64 acres from A-1, Agricultural, to M-1, Heavy Industrial, to allow for the development of 50,000 square foot building for industrial uses. The subject property is located on the north side of Braden Drive and on the northwest corner of the intersection of Braden Drive and Hornbaker Road. It is addressed as 11300 Braden Drive; and is identified on County maps as GPIN 7596-80-4477. The site is designated EI, Industrial Employment, in the Comprehensive Plan, and is located within the Airport Safety Overlay District and Data Center Opportunity Overlay District. Brentsville Magisterial District."
"REZ2022-00014","Rezoning - Residential","Approved","Haymarket Crossing II","09/30/2021","","","Plan","15401 HEATHCOTE BLVD HAYMARKET VA 20169","7298-54-4528","Haymarket Crossing II - To rezone 50.85 acres from PBD, Planned Business District, to PMR, Planned Mixed Residential, with associated development waivers and modifications, for a planned mixed residential community, to include up to 334 age-restricted residential units (single-family attached and multi-family).  The subject property is located 0.45 miles west of the intersection of Heathcote Blvd. and James Madison Hwy., and to the north of Interstate 66  The site is currently addressed as 15401 Heathcote Blvd. and is identified on County maps as GPIN 7298-54-4528 (portion).  The site is currently zoned PBD, Planned Business District, and is designated REC, Regional Employment Center, in the Comprehensive Plan.  There is a concurrent, pending Comprehensive Plan land use amendment request to change the property to HDN, High Density Neighborhood, which has not been initiated.  Gainesville Magisterial District"
