date,CaseID,Outcome,isRezoning,TaxIDs
2014-07-23,12SN0227,Deferred,FALSE,"823-659-3856,6573and9483;and824-659-2386,5689and8890"
2014-07-23,14SN0573,Approved,FALSE,"717-681-3039,6767and8129;717-682-6832;718-681-3676;and718-682-3148"
2014-07-23,14SN0578,Approved,FALSE,717-714-5888;718-713-4861;and718-714-0248
2014-07-23,13SN0125,Denied,FALSE,"746-699-8830;and747-699-0744,1248,1750,2453,3040and4454"
2014-07-23,14SN0572,Approved,FALSE,716-697-3404
2014-07-23,14SN0575,Approved,FALSE,815-652-7510
2014-07-23,14SN0576,Approved,FALSE,814-652-8334
2014-09-17,14SN0584,Approved,FALSE,7427070663
2014-09-17,14SN0586,Approved,FALSE,7766851845
2014-09-17,14SN0588,Approved,TRUE,7916568037
2014-09-17,14SN0589,Approved,FALSE,8036559612
2014-09-17,14SN0574,Approved,FALSE,756-690-Partof3839-00001and3839-00002
2014-09-17,14SN0585,Approved,FALSE,7766200177
2015-01-28,15SN0117,Approved,FALSE,792-676-3347
2015-01-28,15SN0122,Approved,FALSE,796-675-4921
2015-01-28,15SN0562,Approved,TRUE,755-690-9053and756-690-0292
2015-01-28,15SN0600,Approved,FALSE,735-668-8457;736-668-2699;and736-669-3468
2015-01-28,15SN0610,Approved,TRUE,795-629-4576
2015-01-28,15SN0535,Approved,FALSE,795-654-5864
2015-01-28,15SN0518,Approved,FALSE,764-690-6673
2015-01-28,15SN0596,Approved,FALSE,794-665-8176and794-666-6719
2015-01-28,15SN0596,Approved,FALSE,"822-661-3043,4694,4969,5346,9039,9171&9416;822-662-5422,7709,7732&8838;823-660-1465&2793;823-661-0132,0310,0653,1195,2713,2779,3490,5194,7485,7597&7971;823-662-0923,5888,7911,8124&9432;824-661-0060,0183,1365,1492,3482,4392&Ptof4626;824-662-0210,0424,1480,2105,2538,2663,2686,3717,3991,4065,4955,5678,6468,6957,7345&8086;824-663-2711,4117,6027,7202,7331&8408;825-660-9979;825-661-6811;825-662-6584,7258,7891&9097;825-663-0139,1214&7439;826-661-8420;826-662-0976,2377,3575,4772,5664,5899&6770;&826-663-0301,1603,3002&4301"
2015-02-11,15SN0559,Deferred,FALSE,813-639-Partof2566and815-639-1193
2015-02-11,15SN0604,Approved,FALSE,775-614-Partof8471
2015-02-11,15SN0605,Approved,FALSE,755-715-2373
2015-02-11,15SN0608,Approved,FALSE,752-713-Partof1011
2015-02-11,15SN0593,Approved,FALSE,802-659-1030
2015-03-11,15SN0612,Deferred,FALSE,"792-655-1850,2841and3953"
2015-03-11,15SN0609,Approved,FALSE,797-677-4473
2015-03-11,15SN0614,Approved,FALSE,805-653-3722and7422
2015-03-11,15SN0615,Approved,FALSE,770-683-0899
2015-03-11,15SN0606,Approved,TRUE,774-658-1727
2015-03-11,15SN0613,Approved,FALSE,743-721-Partof2921
2015-04-29,15SN0618,Deferred,FALSE,799-629-0432and1049
2015-04-29,15SN0612,Approved,FALSE,"792-655-1850,2841and3953"
2015-04-29,15SN0620,Approved,FALSE,770-690-6733
2015-04-29,15SN0622,Approved,FALSE,"760-705-0361,0545and1965"
2015-04-29,15SN0624,Approved,FALSE,"793-656-7618,8532,and9037;and794-656-0123and0200"
2015-05-27,09SN0141,,TRUE,762-678-Partof4600
2015-05-27,15SN0618,Deferred,FALSE,799-629-0432and1049
2015-05-27,14SN0508,Deferred,FALSE,786-660-5178
2015-05-27,15SN0149,Approved,FALSE,788-677-6297and6194;and788-678-6201
2015-05-27,15SN0611,Approved,FALSE,765-670-Partof6637
2015-05-27,15SN0621,Approved,TRUE,764-608-3499
2015-05-27,15SN0623,Approved,FALSE,798-660-8059
2015-05-27,15SN0625,Approved,FALSE,785-685-1292
2015-05-27,15SN0627,Approved,TRUE,741-682-9068
2015-05-27,15SN0628,Approved,FALSE,"717-716-5691,6281,6673,6860,7449,7938,8190,8227,8415,9085and9676;717-717-0781,4025,4410,5001,6522,7210,8312and9608;718-715-0071and0888;718-716-0245,0365,0922,1301,1355,1591,1811,2029,2281,2838,2973and3449;and718-717-0602"
2015-05-27,15SN0616,Approved,FALSE,820-643-1987
2015-05-27,15SN0629,Approved,FALSE,745-718-Partof7019
2015-06-24,15SN0630,Approved,FALSE,775-662-1408
2015-06-24,15SN0633,Approved,FALSE,750-710-1623
2015-06-24,15SN0635,Approved,FALSE,744-634-9248and745-634-5436
2015-06-24,15SN0649,Approved,FALSE,750-715-1657
2015-06-24,15SN0641,Approved,FALSE,708-674-0623
2015-06-24,15SN0626,Deferred,FALSE,724-672-7670and8479;724-673-6017
2015-06-24,15SN0632,Deferred,FALSE,"794-657-7210,8115and8920"
2015-07-22,13SN0132,Deferred,FALSE,771-676-6355;771-678-2064;772-676-1177and2999;and772-677-3568
2015-07-22,15HP0145,Deferred,FALSE,780-688-6823
2015-07-22,15SN0626,Approved,FALSE,724-672-7670and8479;724-673-6017
2015-07-22,15SN0162,Approved,FALSE,793-666-8706
2015-07-22,15SN0619,Approved,FALSE,762-705-8571
2015-07-22,15SN0637,Approved,FALSE,796-611-6716
2015-07-22,15SN0638,Approved,FALSE,797-611-8599
2015-07-22,15SN0639,Approved,FALSE,795-611-6171
2015-07-22,15SN0640,Approved,FALSE,795-613-2631
2015-07-22,15SN0642,Approved,FALSE,747-678-4694
2015-07-22,15SN0643,Approved,TRUE,773-657-Partof4168-00001
2015-07-22,15SN0645,Approved,FALSE,725-716-Partof8682
2015-07-22,15SN0662,Approved,FALSE,781-684-2658
2015-07-22,15SN0668,Approved,FALSE,755-708-6764
2015-07-22,15SN0646,Approved,FALSE,"716-710-0330-00001and00002,1940and2314"
2015-07-22,15SN0650,Approved,TRUE,"792-678-1855,2756,3614,3859,4762,5018,5765,6322,6667,7626,7770,8673,9532;and793-678-0077"
2015-07-22,15SN0631,Denied,FALSE,780-688-6823
2015-08-26,15SN0618,Deferred,FALSE,799-629-0432and1049
2015-08-26,15SN0167,Deferred,FALSE,796-635-1818
2015-08-26,15SN0634,Deferred,FALSE,726-707-Partof3592
2015-08-26,15RW0231,Approved,FALSE,#725-679-5088
2015-08-26,15SN0654,Approved,FALSE,741-709-1430and741-711-0904
2015-08-26,15SN0659,Approved,FALSE,800-644-3883
2015-08-26,15SN0660,Approved,TRUE,707-698-Partof7357and708-697-Partof2718
2015-08-26,15SN0663,Approved,TRUE,785-651-Partof1484
2015-08-26,15SN0666,Approved,TRUE,723-709-1226and3529
2015-08-26,15SN0652,Approved,TRUE,709-712-Partof8039;710-713-3304;711-712-3380;711-713-3010;712-712-2485and4599
2015-08-26,15SN0655,Approved,FALSE,722-663-7221
2015-08-26,15SN0664,Approved,FALSE,761-702-9265
2015-08-26,15SN0559,Approved,FALSE,813-639-Partof2566and815-639-1193
2015-08-26,15SN0665,Deferred,TRUE,769-663-Partof9114
2015-09-16,13SN0132,Deferred,FALSE,771-676-6355;771-678-2064;772-676-1177and2999;and772-677-3568
2015-09-16,15SN0607,Approved,TRUE,799-645-1518
2015-09-16,15SN0636,Approved,TRUE,725-708-Partof9743
2015-09-16,15SN0651,Approved,FALSE,767-695-5368
2015-09-16,15SN0667,Approved,FALSE,750-707-3286
2015-09-16,13SN0110,Approved,TRUE,"717-669-2537;and717-670-1030,1751,2877and8050"
2015-09-16,15SN0602,Approved,FALSE,"804-637-4161,5690and7907;804-638-3807,7102,9415and9918;805-636-0948;805-637-0272and3003"
2015-09-16,15SN0669,Deferred,FALSE,761-703-2752
2015-09-16,15SN0670,Denied,FALSE,765-698-9518
2015-09-16,15SN0167,Denied,FALSE,796-635-1818
2015-09-16,15SN0634,Deferred,FALSE,726-707-Partof3592
2015-10-28,15SN0669,Approved,FALSE,761-703-2752
2015-10-28,15SN0634,Deferred,FALSE,726-707-Partof3592
2015-10-28,16SN0517,,FALSE,758-696-3777
2015-10-28,15SN0672,Approved,FALSE,751-704-7512
2015-10-28,16SN0503,Approved,FALSE,805-649-8125
2015-10-28,16SN0513,Approved,FALSE,824-648-6539and826-648-3681
2015-10-28,16SN0536,Approved,FALSE,745-713-1972
2015-10-28,16SN0546,Approved,FALSE,744-719-3011
2015-10-28,16SN0504,Approved,FALSE,717-714-5888;718-713-4861;and718-714-0248
2015-10-28,15SN0657,Approved,TRUE,740-697-6972;741-697-2669and3625
2015-10-28,15SN0665,Denied,TRUE,769-663-Partof9114
2015-10-28,16SN0542,Deferred,FALSE,734-717-9054and735-717-1268and2943
2015-11-18,15SN0634,Deferred,FALSE,726-707-Partof3592
2015-11-18,16CW0148,Deferred,FALSE,811-661-4268
2015-11-18,15SN0671,Approved,FALSE,729-708-2499
2015-11-18,16SN0108,Approved,FALSE,796-660-7512
2015-11-18,16SN0543,Approved,FALSE,827-659-9866
2015-11-18,16SN0547,Approved,FALSE,"795-611-7196,7592,7987,8283,8679,9075,9270,and9466;and796-611-0464,0858and1053"
2015-11-18,16SN0549,Approved,FALSE,784-660-2598and784-661-5125
2015-11-18,15SN0673,Approved,FALSE,785-685-0473
2015-11-18,16SN0553,Approved,TRUE,799-649-4291
2015-11-18,16SN0542,Approved,FALSE,734-717-9054and735-717-1268and2943
2015-11-18,16SN0537,Approved,TRUE,775-682-2797and8199;775-683-7226and8309
2015-11-18,16SN0552,Approved,TRUE,797-656-3684and797-657-2314
2015-12-16,15SN0656,Deferred,TRUE,"724-709-1313,2311,2528,4210,5831,6911,9121;725-709-1125,2064and7635"
2015-12-16,15SN0647,Deferred,FALSE,802-665-4390;805-662-7764;805-666-2525;806-662-8465;806-664-8063;807-660-1776;and811-660-3332
2015-12-16,16CW0148,Approved,FALSE,811-661-4268
2015-12-16,16SN0517,Approved,FALSE,758-696-3777
2015-12-16,16SN0556,Approved,FALSE,788-688-8283
2015-12-16,16SN0567,Approved,FALSE,"788-655-8553,8854and9964"
2015-12-16,16SN0555,Approved,FALSE,726-658-5913
2015-12-16,16SN0560,Approved,FALSE,805-638-4331
2015-12-16,15SN0634,Approved,FALSE,726-707-Partof3592
2016-04-27,13SN0132,,FALSE,"770-677-2778,4773and9777;770-678-8131;771-676-9014;771-677-1194,1299,1474,1896,2275,2368,2674and2766;771-678-1303and1900;772-676-2999;and772-677-3568"
2016-04-27,16HP0130,Approved,FALSE,786-663-2179
2016-04-27,15SN0159,Approved,FALSE,829-641-3577
2016-04-27,15SN0618,Approved,FALSE,799-629-0432and1049
2016-04-27,16SN0680,Approved,TRUE,773-656-2577;773-657-Partof4168-00001and5505
2016-04-27,16SN0137,Approved,FALSE,"788-677-6426,6819and7320"
2016-04-27,16SN0588,Approved,FALSE,"724-710-8357;725-710-2863,3169,3172,3267,3361,3364,3459,3554,3557,3593,3652,3749,3993,4235,4467,5395,5591,5687,5784,5880,5976,6072,6168,6264,6360,6456,6553,6748,7045and8357;and725-711-3400"
2016-04-27,16SN0676,Deferred,FALSE,758-617-3730
2016-04-27,16SN0682,Approved,FALSE,788-658-6842
2016-04-27,16SN0687,Approved,FALSE,686-664-5394
2016-04-27,16SN0674,Approved,FALSE,800-632-3167and3880
2016-04-27,16SN0678,Approved,FALSE,756-701-2981
2016-04-27,16SN0683,Approved,FALSE,792-662-2758
2016-05-25,16SN0138,Deferred,FALSE,789-676-2598
2016-05-25,16SN0140,Approved,FALSE,796-612-8206
2016-05-25,16SN0569,Approved,TRUE,747-685-5175
2016-05-25,16SN0676,Approved,FALSE,758-617-3730
2016-05-25,16SN0689,Approved,FALSE,"818-654-1594,5193and7468;818-655-3604and5421;and819-654-0582"
2016-05-25,16SN0692,Approved,TRUE,721-709-7721and722-709-0435
2016-05-25,16SN0693,Approved,FALSE,722-721-7869
2016-05-25,16SN0700,Approved,TRUE,755-719-6765
2016-06-22,16SN0704,Deferred,TRUE,"731-689-5633,Partof731-691-3176,732-688-0178and732-689-5376"
2016-06-22,16SN0565,Approved,FALSE,738-682-Partof8258
2016-06-22,16SN0690,Approved,FALSE,706-688-6608
2016-06-22,16SN0696,Approved,TRUE,755-719-5367
2016-06-22,16SN0699,Approved,FALSE,733-679-4557
2016-06-22,16SN0702,Approved,FALSE,730-646-3161and7188and731-646-0033
2016-06-22,16SN0705,Approved,TRUE,828-641-7797
2016-06-22,16SN0719,Approved,FALSE,799-655-4194;799-657-3802;799-658-partof6575and800-656-5991
2016-06-22,16SN0727,Approved,FALSE,723-693-7960;723-694-3851and9176
2016-06-22,16SN0701,Approved,FALSE,744-703-Partof7882andPartof9576;and745-703-3669
2016-06-22,16SN0703,Approved,TRUE,"816-652-0562,1560,2559,3658and4655"
2016-07-27,16SN0706,Approved,FALSE,778-661-6379
2016-07-27,16SN0708,Approved,FALSE,744-709-Partof1952
2016-07-27,16SN0709,Approved,FALSE,761-685-8804
2016-07-27,16SN0711,Approved,FALSE,743-708-0983
2016-07-27,16SN0713,Approved,TRUE,805-637-5251
2016-07-27,16SN0716,Approved,TRUE,742-713-2890and4177
2016-07-27,16SN0675,Approved,FALSE,806-653-1868and4471
2016-07-27,16SN0707,Approved,FALSE,737-717-1329and3242
2016-08-24,16SN0704,Deferred,TRUE,"731-689-5633,Partof731-691-3176,732-688-0178and732-689-5376"
2016-08-24,16SN0710,Approved,FALSE,685-662Partof3606
2016-08-24,16SN0720,Deferred,FALSE,829-644-Partof2688
2016-08-24,16SN0721,Approved,TRUE,767-623-3921
2016-08-24,16SN0723,Approved,FALSE,783-677-0728
2016-08-24,16SN0509,Approved,FALSE,777-688-5927
2016-08-24,16SN0138,Approved,FALSE,789-676-2598
2016-08-24,16SN0581,Approved,TRUE,762-700-4422
2016-08-24,16SN0685,Approved,TRUE,780-652-1685and2380
2016-08-24,16SN0725,Approved,FALSE,721-671-5012
2016-09-28,16SN0704,Deferred,TRUE,"731-689-5633,Partof731-691-3176,732-688-0178and732-689-5376"
2016-09-28,16SN0720,Approved,FALSE,829-644-Partof2688
2016-09-28,16SN0712,Approved,TRUE,752-705-2726and3446
2016-09-28,16SN0728,Approved,FALSE,759-701-7968
2016-09-28,16SN0729,Approved,FALSE,739-681-2603
2016-09-28,16SN0730,Approved,FALSE,744-668-8930
2016-09-28,16SN0731,Approved,FALSE,759-694-3145
2016-09-28,16SN0732,Approved,FALSE,721-709-7721and722-709-0435
2016-09-28,17SN0533,Approved,FALSE,828-641-9514and9527
2016-10-26,16SN0717,Denied,FALSE,780-691-0623
2016-10-26,16SN0724,Approved,FALSE,750-701Partof8674
2016-10-26,16SN0733,Approved,FALSE,"793-667-3472,3958,4349,4739,5030,5487,6269and7050"
2016-10-26,16SN0734,Approved,FALSE,740-642-8670
2016-10-26,17SN0500,Approved,FALSE,734-712-5839
2016-10-26,17SN0514,Approved,FALSE,726-708-3588
2016-10-26,17SN0544,Approved,FALSE,741-682-5835
2016-11-16,16SN0735,Approved,FALSE,740-695-2604
2016-11-16,17SN0538,Approved,FALSE,744-671-1850
2016-11-16,17SN0541,Approved,FALSE,795-611-4933
2016-11-16,17SN0563,Approved,FALSE,744-693-9559
2016-11-16,17SN0585,Approved,TRUE,765-675-1390;3076and5843
